Day,Month,Hr,MinuteZone,MonthName,Space Name,Average of MaxOccupants,Average of Humid,Average of Noise,Average of CO2,Average of Presence,Average of Occupancy,Average of OccupancyPercentage,Average of Temperature_Ajusted,Average of VOC,Average of Lux,Average of Pressure
1,12,4,01-10,December,Common Area A,8.00,25.00,37.60,838.00,0.00,0.00,0.00,26.371,66.00,2.43,1006.10
1,12,4,01-10,December,Common Area B,16.00,21.00,40.00,1620.10,0.00,0.00,0.00,24.66,185.20,2.29,1007.00
1,12,4,01-10,December,Common Area C,12.00,22.00,38.00,4427.90,0.00,0.00,0.00,25.613,613.20,2.33,1006.20
1,12,4,01-10,December,Dumyat,12.00,23.00,40.20,1379.70,0.00,0.00,0.00,23.772,148.70,3.17,1006.10
1,12,4,01-10,December,Kitchen,14.00,22.00,43.20,675.80,0.00,,,26.905,41.60,8.70,1006.30
1,12,4,01-10,December,Lomond,6.00,21.00,35.10,3248.00,0.00,0.00,0.00,25.056,433.60,1.67,1006.00
1,12,4,01-10,December,Macdui,6.00,24.00,38.56,1160.33,0.00,0.00,0.00,23.941111111111113,115.00,26.22,1006.56
1,12,4,01-10,December,Nevis,12.00,19.00,37.50,1253.40,0.00,0.00,0.00,25.955000000000002,129.60,2.67,1007.00
1,12,4,01-10,December,Reception,6.00,18.00,41.70,1286.40,0.00,,,26.889,134.40,12.70,1006.20
1,12,4,01-10,December,Suilven,8.00,23.30,36.60,1113.00,0.00,0.00,0.00,27.986,108.20,3.67,1007.00
1,12,4,11-20,December,Common Area A,8.00,25.00,37.70,838.00,0.00,0.00,0.00,26.484999999999996,66.00,2.38,1007.00
1,12,4,11-20,December,Common Area B,16.00,21.00,40.60,1434.80,0.00,0.00,0.00,24.638,157.00,2.14,1007.00
1,12,4,11-20,December,Common Area C,12.00,22.00,38.75,4379.50,0.00,0.00,0.00,25.60375,606.00,3.20,1007.00
1,12,4,11-20,December,Dumyat,12.00,23.00,40.40,1359.00,0.00,0.00,0.00,23.799,146.00,2.44,1007.00
1,12,4,11-20,December,Kitchen,14.00,22.00,42.33,669.00,0.00,,,26.849999999999998,40.33,8.89,1007.00
1,12,4,11-20,December,Lomond,6.00,21.00,35.40,3208.20,0.00,0.00,0.00,25.058,427.10,2.00,1006.50
1,12,4,11-20,December,Macdui,6.00,24.00,37.56,1152.11,0.00,0.00,0.00,23.741111111111113,113.78,26.67,1007.00
1,12,4,11-20,December,Nevis,12.00,19.00,37.50,1246.00,0.00,0.00,0.00,25.993000000000002,128.70,1.75,1007.00
1,12,4,11-20,December,Reception,6.00,18.00,41.60,1270.30,0.00,,,26.915,132.30,12.70,1007.00
1,12,4,11-20,December,Suilven,8.00,23.20,36.10,1105.80,0.00,0.00,0.00,27.926,107.10,3.00,1007.00
1,12,4,21-30,December,Common Area A,8.00,25.00,39.00,832.67,0.00,0.00,0.00,26.504444444444445,65.11,2.00,1007.00
1,12,4,21-30,December,Common Area B,16.00,21.00,39.88,1001.00,0.00,0.00,0.00,24.638749999999998,91.00,1.88,1007.00
1,12,4,21-30,December,Common Area C,12.00,22.00,40.89,4319.00,0.00,0.00,0.00,25.654444444444444,597.00,2.40,1007.00
1,12,4,21-30,December,Dumyat,12.00,23.00,41.33,1349.67,0.00,0.00,0.00,23.762222222222224,144.22,1.89,1007.00
1,12,4,21-30,December,Kitchen,14.00,22.00,42.22,662.67,0.00,,,26.85111111111111,39.56,8.78,1007.00
1,12,4,21-30,December,Lomond,6.00,21.00,35.33,3199.00,0.00,0.00,0.00,25.053333333333335,425.67,1.80,1006.78
1,12,4,21-30,December,Macdui,6.00,24.00,40.57,1144.29,0.00,0.00,0.00,24.005714285714284,112.86,26.00,1007.00
1,12,4,21-30,December,Nevis,12.00,19.00,37.89,1239.11,0.00,0.00,0.00,25.956666666666663,127.67,1.56,1007.00
1,12,4,21-30,December,Reception,6.00,18.00,41.78,1259.33,0.00,,,26.831111111111113,130.67,13.00,1007.00
1,12,4,21-30,December,Suilven,8.00,23.13,37.75,1092.75,0.00,0.00,0.00,27.9325,105.00,2.86,1007.63
1,12,4,31-40,December,Common Area A,8.00,25.00,37.88,826.00,0.00,0.00,0.00,26.476250000000004,64.00,1.67,1007.00
1,12,4,31-40,December,Common Area B,16.00,21.00,39.75,1001.00,0.00,0.00,0.00,24.58875,91.00,1.71,1007.75
1,12,4,31-40,December,Common Area C,12.00,22.00,42.14,4319.00,0.00,0.00,0.00,25.73,597.00,1.43,1007.00
1,12,4,31-40,December,Dumyat,12.00,23.00,41.63,1338.00,0.00,0.00,0.00,23.7575,142.00,1.75,1007.00
1,12,4,31-40,December,Kitchen,14.00,22.00,45.14,651.00,0.00,,,26.710000000000004,37.57,9.00,1007.00
1,12,4,31-40,December,Lomond,6.00,21.00,34.86,3180.71,0.00,0.00,0.00,25.087142857142855,423.00,1.50,1007.00
1,12,4,31-40,December,Macdui,6.00,24.00,38.57,1136.43,0.00,0.00,0.00,23.90857142857143,111.86,26.43,1007.00
1,12,4,31-40,December,Nevis,12.00,19.00,39.25,1230.50,0.00,0.00,0.00,26.00375,126.38,2.00,1007.00
1,12,4,31-40,December,Reception,6.00,18.00,42.00,1251.75,0.00,,,26.762500000000003,129.50,13.25,1007.00
1,12,4,31-40,December,Suilven,8.00,23.00,35.88,1083.50,0.00,0.00,0.00,27.921249999999997,103.50,3.00,1008.00
1,12,4,41-50,December,Common Area A,8.00,25.00,39.20,826.00,0.00,0.00,0.00,26.483999999999998,64.00,2.50,1007.00
1,12,4,41-50,December,Common Area B,16.00,21.00,40.70,1001.00,0.00,0.00,0.00,24.586,91.00,1.75,1007.90
1,12,4,41-50,December,Common Area C,12.00,22.00,39.13,4273.63,0.00,0.00,0.00,25.721249999999998,589.88,1.38,1007.00
1,12,4,41-50,December,Dumyat,12.00,23.00,41.10,1329.20,0.00,0.00,0.00,23.785999999999998,140.80,2.25,1007.00
1,12,4,41-50,December,Kitchen,14.00,22.00,47.11,649.78,0.00,,,26.725555555555555,37.22,9.22,1007.00
1,12,4,41-50,December,Lomond,6.00,21.00,35.40,3165.20,0.00,0.00,0.00,25.044,420.80,1.29,1007.00
1,12,4,41-50,December,Macdui,6.00,24.00,38.30,1134.90,0.00,0.00,0.00,23.845,111.70,26.60,1007.00
1,12,4,41-50,December,Nevis,12.00,19.00,39.50,1225.60,0.00,0.00,0.00,25.968,125.60,2.83,1007.00
1,12,4,41-50,December,Reception,6.00,18.00,42.20,1240.00,0.00,,,26.794,127.70,13.20,1007.00
1,12,4,41-50,December,Suilven,8.00,23.00,37.70,1066.80,0.00,0.00,0.00,27.952999999999996,100.80,3.50,1008.00
1,12,4,51-60,December,Common Area A,8.00,25.00,39.10,826.40,0.00,0.00,0.00,26.479999999999997,64.10,2.75,1006.90
1,12,4,51-60,December,Common Area B,16.00,21.00,40.33,1065.89,0.00,0.00,0.00,24.61888888888889,100.78,2.75,1007.89
1,12,4,51-60,December,Common Area C,12.00,22.00,37.63,4213.13,0.00,0.00,0.00,25.74375,580.38,1.63,1007.00
1,12,4,51-60,December,Dumyat,12.00,23.00,41.00,1329.20,0.00,0.00,0.00,23.758,140.90,2.43,1007.10
1,12,4,51-60,December,Kitchen,14.00,22.00,46.56,645.11,0.00,,,26.757777777777775,36.44,8.89,1007.00
1,12,4,51-60,December,Lomond,6.00,21.00,35.40,3173.50,0.00,0.00,0.00,25.053,422.10,1.00,1006.90
1,12,4,51-60,December,Macdui,6.00,24.00,40.89,1136.56,0.00,0.00,0.00,24.003333333333334,111.89,26.89,1007.11
1,12,4,51-60,December,Nevis,12.00,19.00,37.30,1215.60,0.00,0.00,0.00,25.947000000000003,123.90,2.33,1007.60
1,12,4,51-60,December,Reception,6.00,18.00,42.10,1246.00,0.00,,,26.844000000000005,128.60,12.50,1006.90
1,12,4,51-60,December,Suilven,8.00,23.10,36.40,1068.30,0.00,0.00,0.00,27.915,101.10,3.33,1007.90
1,12,5,01-10,December,Common Area A,8.00,25.00,40.75,820.00,0.00,0.00,0.00,26.45625,63.25,1.86,1007.00
1,12,5,01-10,December,Common Area B,16.00,21.00,41.00,981.00,0.00,0.00,0.00,24.63,87.67,3.00,1008.00
1,12,5,01-10,December,Common Area C,12.00,22.00,37.88,4198.00,0.00,0.00,0.00,25.10125,578.00,1.63,1007.00
1,12,5,01-10,December,Dumyat,12.00,23.00,42.00,1313.50,0.00,0.00,0.00,23.76875,138.63,3.67,1007.75
1,12,5,01-10,December,Kitchen,14.00,22.00,44.75,640.88,0.00,,,26.833750000000002,35.88,8.75,1007.25
1,12,5,01-10,December,Lomond,6.00,21.00,35.63,3135.50,0.00,0.00,0.00,25.02625,416.50,1.29,1007.00
1,12,5,01-10,December,Macdui,6.00,24.00,39.14,1125.71,0.00,0.00,0.00,23.75857142857143,110.29,26.86,1008.00
1,12,5,01-10,December,Nevis,12.00,19.00,37.63,1207.00,0.00,0.00,0.00,25.99125,122.50,1.71,1008.00
1,12,5,01-10,December,Reception,6.00,18.00,42.25,1237.00,0.00,,,26.880000000000003,127.25,12.25,1007.50
1,12,5,01-10,December,Suilven,8.00,23.00,37.25,1056.00,0.00,0.00,0.00,27.925,99.50,3.00,1008.00
1,12,5,11-20,December,Common Area A,8.00,25.00,41.11,817.67,0.00,0.00,0.00,26.391111111111112,63.00,2.00,1007.78
1,12,5,11-20,December,Common Area B,16.00,21.00,40.78,977.00,0.00,0.00,0.00,24.616666666666667,87.00,3.17,1008.00
1,12,5,11-20,December,Common Area C,12.00,22.00,37.89,4105.44,0.00,0.00,0.00,25.21,564.00,2.60,1007.78
1,12,5,11-20,December,Dumyat,12.00,23.00,41.56,1300.44,0.00,0.00,0.00,23.762222222222224,136.67,2.86,1008.00
1,12,5,11-20,December,Kitchen,14.00,22.00,42.00,634.11,0.00,,,26.98,35.00,9.11,1007.89
1,12,5,11-20,December,Lomond,6.00,21.00,35.78,3104.78,0.00,0.00,0.00,25.1,411.67,1.67,1007.00
1,12,5,11-20,December,Macdui,6.00,23.67,41.00,1114.22,0.00,0.00,0.00,23.994444444444447,108.67,26.44,1008.00
1,12,5,11-20,December,Nevis,12.00,19.00,38.00,1195.11,0.00,0.00,0.00,25.972222222222218,120.67,1.75,1008.00
1,12,5,11-20,December,Reception,6.00,18.00,41.89,1228.67,0.00,,,27.043333333333337,126.00,12.67,1008.00
1,12,5,11-20,December,Suilven,8.00,23.00,37.44,1045.33,0.00,0.00,0.00,27.913333333333338,98.11,2.75,1008.00
1,12,5,21-30,December,Common Area A,8.00,25.00,39.90,814.70,0.00,0.00,0.00,26.444,62.70,2.67,1008.00
1,12,5,21-30,December,Common Area B,16.00,21.00,40.30,977.00,0.00,0.00,0.00,24.665,87.00,2.38,1008.00
1,12,5,21-30,December,Common Area C,12.00,22.00,37.88,4079.00,0.00,0.00,0.00,25.502499999999998,560.00,3.25,1008.00
1,12,5,21-30,December,Dumyat,12.00,23.00,41.60,1286.40,0.00,0.00,0.00,23.793000000000003,134.80,2.10,1008.00
1,12,5,21-30,December,Kitchen,14.00,22.00,41.67,621.67,0.00,,,26.945555555555554,33.33,9.22,1008.00
1,12,5,21-30,December,Lomond,6.00,21.00,35.90,3063.60,0.00,0.00,0.00,25.075000000000003,405.00,2.00,1007.00
1,12,5,21-30,December,Macdui,6.00,23.13,40.25,1110.00,0.00,0.00,0.00,23.952500000000004,107.88,26.63,1008.00
1,12,5,21-30,December,Nevis,12.00,19.00,38.33,1181.11,0.00,0.00,0.00,25.947777777777777,118.56,2.33,1008.00
1,12,5,21-30,December,Reception,6.00,18.00,42.10,1215.90,0.00,,,27.475,124.10,13.00,1008.00
1,12,5,21-30,December,Suilven,8.00,23.00,36.00,1043.70,0.00,0.00,0.00,27.895,97.80,2.67,1008.00
1,12,5,31-40,December,Common Area A,8.00,25.00,40.50,808.10,0.00,0.00,0.00,26.406,62.10,3.00,1007.50
1,12,5,31-40,December,Common Area B,16.00,21.00,40.90,974.70,0.00,0.00,0.00,24.622,86.70,2.00,1008.00
1,12,5,31-40,December,Common Area C,12.00,22.00,38.70,4046.90,0.00,0.00,0.00,25.494000000000003,555.20,2.33,1007.10
1,12,5,31-40,December,Dumyat,12.00,23.00,42.20,1256.70,0.00,0.00,0.00,23.784,129.80,2.00,1008.00
1,12,5,31-40,December,Kitchen,14.00,22.00,42.50,610.00,0.00,,,26.78,31.00,9.20,1008.00
1,12,5,31-40,December,Lomond,6.00,21.00,35.30,3002.50,0.00,0.00,0.00,25.086999999999996,396.00,2.00,1007.00
1,12,5,31-40,December,Macdui,6.00,23.00,39.22,1098.22,0.00,0.00,0.00,23.745555555555555,105.78,27.00,1008.00
1,12,5,31-40,December,Nevis,12.00,19.00,40.00,1173.89,0.00,0.00,0.00,25.959999999999997,117.44,2.00,1008.00
1,12,5,31-40,December,Reception,6.00,18.00,42.90,1195.60,0.00,,,27.665,121.00,13.00,1008.00
1,12,5,31-40,December,Suilven,8.00,23.00,38.20,1035.30,0.00,0.00,0.00,27.9,96.20,3.50,1008.00
1,12,5,41-50,December,Common Area A,8.00,25.00,42.00,805.70,0.00,0.00,0.00,26.410000000000004,61.80,2.29,1007.60
1,12,5,41-50,December,Common Area B,16.00,21.00,42.67,959.11,0.00,0.00,0.00,24.61888888888889,84.67,2.00,1008.00
1,12,5,41-50,December,Common Area C,12.00,22.00,41.30,3972.00,0.00,0.00,0.00,25.772000000000002,544.00,1.71,1007.60
1,12,5,41-50,December,Dumyat,12.00,23.00,43.10,1233.60,0.00,0.00,0.00,23.786,126.60,2.13,1008.00
1,12,5,41-50,December,Kitchen,14.00,22.00,45.30,602.50,0.00,,,26.773000000000003,30.10,8.70,1008.00
1,12,5,41-50,December,Lomond,6.00,21.00,36.20,2960.10,0.00,0.00,0.00,25.017000000000003,389.90,1.60,1007.00
1,12,5,41-50,December,Macdui,6.00,23.00,42.50,1092.00,0.00,0.00,0.00,24.026,105.00,26.60,1008.00
1,12,5,41-50,December,Nevis,12.00,19.00,38.30,1158.40,0.00,0.00,0.00,25.964999999999996,115.20,1.90,1008.00
1,12,5,41-50,December,Reception,6.00,18.00,44.60,1172.50,0.00,,,27.677999999999997,117.40,12.90,1008.00
1,12,5,41-50,December,Suilven,8.00,23.00,39.30,1027.30,0.00,0.00,0.00,27.863,94.80,3.83,1008.00
1,12,5,51-60,December,Common Area A,8.00,25.00,41.44,799.56,0.00,0.00,0.00,26.423333333333332,60.78,2.00,1007.11
1,12,5,51-60,December,Common Area B,16.00,21.00,41.78,959.22,0.00,0.00,0.00,24.632222222222218,84.78,2.14,1008.00
1,12,5,51-60,December,Common Area C,12.00,22.00,42.25,4000.25,0.00,0.00,0.00,25.867500000000003,548.25,1.50,1007.00
1,12,5,51-60,December,Dumyat,12.00,23.00,42.56,1226.67,0.00,0.00,0.00,23.806666666666665,125.33,2.75,1008.00
1,12,5,51-60,December,Kitchen,14.00,22.00,44.44,600.44,0.00,,,26.656666666666666,30.22,9.00,1007.00
1,12,5,51-60,December,Lomond,6.00,21.00,35.75,2918.00,0.00,0.00,0.00,25.02625,383.00,1.33,1007.00
1,12,5,51-60,December,Macdui,6.00,23.71,40.43,1074.57,0.00,0.00,0.00,23.75857142857143,102.29,26.86,1007.86
1,12,5,51-60,December,Nevis,12.00,19.00,37.67,1153.89,0.00,0.00,0.00,25.946666666666665,114.56,2.38,1008.00
1,12,5,51-60,December,Reception,6.00,18.00,44.78,1158.22,0.00,,,27.537777777777777,114.89,13.22,1007.56
1,12,5,51-60,December,Suilven,8.00,23.00,41.33,1017.67,0.00,0.00,0.00,27.365555555555556,93.56,3.00,1008.00
1,12,6,01-10,December,Common Area A,8.00,25.00,41.70,796.60,0.00,0.00,0.00,26.445999999999998,60.40,2.00,1008.00
1,12,6,01-10,December,Common Area B,16.00,21.00,41.33,951.33,0.00,0.00,0.00,24.601111111111113,83.56,2.00,1008.00
1,12,6,01-10,December,Common Area C,12.00,22.00,40.22,3872.00,0.00,0.00,0.00,25.89888888888889,528.00,2.33,1007.89
1,12,6,01-10,December,Dumyat,12.00,23.00,42.70,1199.20,0.00,0.00,0.00,23.818,121.40,3.14,1008.00
1,12,6,01-10,December,Kitchen,14.00,21.33,45.89,588.67,0.00,,,26.68444444444445,28.00,8.89,1008.00
1,12,6,01-10,December,Lomond,6.00,21.00,36.00,2837.78,0.00,0.00,0.00,25.028888888888886,370.78,40.88,1007.56
1,12,6,01-10,December,Macdui,6.00,24.00,40.00,1065.11,0.00,0.00,0.00,23.698888888888888,100.67,26.44,1008.00
1,12,6,01-10,December,Nevis,12.00,19.00,38.10,1112.00,0.00,0.00,0.00,25.977000000000004,107.90,2.25,1008.00
1,12,6,01-10,December,Reception,6.00,18.00,45.50,1145.00,0.00,,,27.631,112.70,13.20,1008.00
1,12,6,01-10,December,Suilven,8.00,23.00,41.44,989.78,0.00,0.00,0.00,27.128888888888884,89.33,3.00,1008.00
1,12,6,11-20,December,Common Area A,8.00,25.00,43.00,786.80,0.00,0.00,0.00,26.482,58.80,2.83,1008.00
1,12,6,11-20,December,Common Area B,16.00,21.00,41.89,932.67,0.00,0.00,0.00,24.595555555555556,80.44,1.86,1008.00
1,12,6,11-20,December,Common Area C,12.00,22.00,38.30,3817.00,0.00,0.00,0.00,25.763000000000005,520.00,2.89,1008.00
1,12,6,11-20,December,Dumyat,12.00,23.00,43.10,1173.20,0.00,0.00,0.00,23.782,117.40,2.63,1008.00
1,12,6,11-20,December,Kitchen,14.00,22.00,46.40,588.80,0.00,,,26.727000000000004,28.00,8.70,1008.00
1,12,6,11-20,December,Lomond,6.00,21.00,36.10,2780.10,0.00,0.00,0.00,25.03,362.10,3.22,1007.70
1,12,6,11-20,December,Macdui,6.00,24.00,42.13,1054.00,0.00,0.00,0.00,23.916249999999998,99.00,26.38,1008.00
1,12,6,11-20,December,Nevis,12.00,19.00,38.70,1083.80,0.00,0.00,0.00,25.967000000000002,103.50,2.71,1008.00
1,12,6,11-20,December,Reception,6.00,18.00,45.10,1137.00,0.00,,,27.471000000000004,111.50,13.00,1008.00
1,12,6,11-20,December,Suilven,8.00,23.30,41.10,975.10,0.00,0.00,0.00,27.202999999999996,86.90,4.00,1008.20
1,12,6,21-30,December,Common Area A,8.00,25.00,43.10,782.00,0.00,0.00,0.00,26.445999999999998,58.00,3.11,1008.00
1,12,6,21-30,December,Common Area B,16.00,21.00,42.40,920.00,0.00,0.00,0.00,24.591,78.40,2.67,1008.30
1,12,6,21-30,December,Common Area C,12.00,22.00,38.56,3740.67,0.00,0.00,0.00,25.234444444444446,508.67,1.67,1008.00
1,12,6,21-30,December,Dumyat,12.00,23.00,43.50,1161.80,0.00,0.00,0.00,23.796,115.60,2.90,1008.00
1,12,6,21-30,December,Kitchen,14.00,21.50,47.00,582.60,0.00,,,26.773000000000003,27.60,8.90,1008.00
1,12,6,21-30,December,Lomond,6.00,21.00,36.10,2708.30,0.00,0.00,0.00,25.023,351.30,1.71,1008.00
1,12,6,21-30,December,Macdui,6.00,24.00,41.11,1047.78,0.00,0.00,0.00,23.60222222222222,98.22,27.33,1008.00
1,12,6,21-30,December,Nevis,12.00,19.00,39.90,1060.80,0.00,0.00,0.00,25.912,100.20,2.13,1008.00
1,12,6,21-30,December,Reception,6.00,18.00,44.50,1129.00,0.00,,,27.371,110.30,13.30,1008.00
1,12,6,21-30,December,Suilven,8.00,24.00,42.11,960.44,0.00,0.00,0.00,27.152222222222225,84.89,4.25,1009.00
1,12,6,31-40,December,Common Area A,8.00,25.00,42.90,776.40,0.00,0.00,0.00,26.324,56.60,4.30,1008.00
1,12,6,31-40,December,Common Area B,16.00,21.00,42.50,903.00,0.00,0.00,0.00,24.585,75.70,3.60,1009.00
1,12,6,31-40,December,Common Area C,12.00,22.00,39.13,3666.00,0.00,0.00,0.00,25.83375,497.00,2.14,1008.00
1,12,6,31-40,December,Dumyat,12.00,23.00,43.10,1150.80,0.00,0.00,0.00,23.839,113.80,3.80,1008.00
1,12,6,31-40,December,Kitchen,14.00,21.00,46.63,577.75,0.00,,,26.58125,26.75,9.38,1008.00
1,12,6,31-40,December,Lomond,6.00,21.00,36.10,2651.60,0.00,0.00,0.00,25.034999999999997,342.50,2.20,1008.00
1,12,6,31-40,December,Macdui,6.00,24.00,41.40,1036.40,0.00,0.00,0.00,23.659000000000002,96.40,28.20,1008.00
1,12,6,31-40,December,Nevis,12.00,19.00,40.00,1044.00,0.00,0.00,0.00,25.939999999999998,98.00,1.75,1008.00
1,12,6,31-40,December,Reception,6.00,18.00,44.20,1119.50,0.00,,,27.406,108.80,13.50,1008.00
1,12,6,31-40,December,Suilven,8.00,23.90,41.50,948.40,0.00,0.00,0.00,27.149,83.00,4.00,1009.00
1,12,6,41-50,December,Common Area A,8.00,25.00,44.10,772.80,0.00,0.00,0.00,26.399,56.00,6.20,1008.00
1,12,6,41-50,December,Common Area B,16.00,21.00,43.30,889.00,0.00,0.00,0.00,24.586999999999996,73.60,2.40,1008.70
1,12,6,41-50,December,Common Area C,12.00,22.00,39.20,3627.20,0.00,0.00,0.00,26.014,491.00,2.86,1008.00
1,12,6,41-50,December,Dumyat,12.00,23.00,44.10,1134.80,0.00,0.00,0.00,23.791,111.30,4.80,1008.00
1,12,6,41-50,December,Kitchen,14.00,21.00,45.70,581.00,0.00,,,26.559000000000005,27.40,10.00,1008.00
1,12,6,41-50,December,Lomond,6.00,21.00,36.20,2581.70,0.00,0.00,0.00,25.044999999999998,332.00,2.00,1008.00
1,12,6,41-50,December,Macdui,6.00,24.00,42.78,1019.00,0.00,0.00,0.00,23.74555555555556,93.78,29.00,1008.00
1,12,6,41-50,December,Nevis,12.00,19.00,38.20,1026.60,0.00,0.00,0.00,25.904000000000003,95.10,2.00,1008.00
1,12,6,41-50,December,Reception,6.00,18.00,44.40,1122.00,0.00,,,27.413000000000004,109.20,13.50,1008.00
1,12,6,41-50,December,Suilven,8.00,23.70,41.80,936.80,0.00,0.00,0.00,27.166000000000004,81.40,4.70,1009.00
1,12,6,51-60,December,Common Area A,8.00,25.00,43.80,771.80,0.00,0.00,0.00,26.383000000000003,56.40,6.50,1007.90
1,12,6,51-60,December,Common Area B,16.00,21.00,43.30,891.90,0.00,0.00,0.00,24.597999999999995,74.10,2.40,1008.90
1,12,6,51-60,December,Common Area C,12.00,22.00,41.80,3591.30,0.00,0.00,0.00,25.644,485.60,2.70,1007.90
1,12,6,51-60,December,Dumyat,12.00,23.00,45.00,1136.00,0.00,0.00,0.00,23.779999999999998,111.50,5.80,1008.00
1,12,6,51-60,December,Kitchen,14.00,21.10,44.70,585.80,0.00,,,26.654000000000003,28.00,9.30,1008.00
1,12,6,51-60,December,Lomond,6.00,21.00,36.50,2565.90,0.00,0.00,0.00,25.053000000000004,329.20,3.30,1007.90
1,12,6,51-60,December,Macdui,6.00,24.00,42.44,1012.22,0.00,0.00,0.00,23.41666666666667,92.89,28.89,1008.00
1,12,6,51-60,December,Nevis,12.00,19.00,38.10,1029.30,0.00,0.00,0.00,25.996999999999996,95.40,2.57,1008.00
1,12,6,51-60,December,Reception,6.00,18.00,44.00,1131.00,0.00,,,27.367,110.60,13.40,1008.00
1,12,6,51-60,December,Suilven,8.00,23.90,42.90,930.90,0.00,0.00,0.00,27.187,80.60,4.00,1008.90
1,12,7,01-10,December,Common Area A,8.00,25.00,43.89,766.78,0.00,0.00,0.00,26.344444444444445,55.78,7.67,1008.00
1,12,7,01-10,December,Common Area B,16.00,21.00,43.67,872.78,0.00,0.00,0.00,24.59,71.33,2.88,1009.00
1,12,7,01-10,December,Common Area C,12.00,21.88,42.63,3343.63,0.00,0.00,0.00,25.564999999999998,448.25,3.13,1008.00
1,12,7,01-10,December,Dumyat,12.00,23.00,45.30,1138.60,0.00,0.00,0.00,23.790000000000003,111.80,6.50,1008.00
1,12,7,01-10,December,Kitchen,14.00,21.88,53.13,590.88,0.00,,,26.66375,28.25,9.88,1008.00
1,12,7,01-10,December,Lomond,6.00,21.00,37.10,2498.40,0.00,0.00,0.00,25.03,318.80,7.00,1008.00
1,12,7,01-10,December,Macdui,6.00,23.60,42.90,986.30,0.00,0.00,0.00,23.234,89.00,29.70,1008.00
1,12,7,01-10,December,Nevis,12.00,19.00,39.30,1014.00,0.00,0.00,0.00,25.932,93.00,2.00,1008.00
1,12,7,01-10,December,Reception,6.00,18.00,47.50,1143.00,0.00,,,27.375,112.40,14.10,1008.00
1,12,7,01-10,December,Suilven,8.00,23.10,42.00,909.60,0.00,0.00,0.00,27.130000000000003,77.20,4.50,1009.00
1,12,7,11-20,December,Common Area A,8.00,25.00,45.78,759.44,0.00,0.00,0.00,26.371111111111112,54.44,14.11,1008.00
1,12,7,11-20,December,Common Area B,16.00,21.00,46.33,870.33,100.00,1.33,8.00,24.589999999999996,71.00,4.11,1009.00
1,12,7,11-20,December,Common Area C,12.00,22.00,41.78,3113.22,0.00,0.00,0.00,25.51,412.78,2.56,1008.00
1,12,7,11-20,December,Dumyat,12.00,23.00,45.89,1130.67,0.00,0.00,0.00,23.778888888888886,110.67,4.78,1008.00
1,12,7,11-20,December,Kitchen,14.00,22.00,58.33,598.89,0.00,,,26.716666666666665,29.78,9.00,1008.00
1,12,7,11-20,December,Lomond,6.00,21.00,37.57,2435.86,0.00,0.00,0.00,25.037142857142857,309.71,3.57,1008.00
1,12,7,11-20,December,Macdui,6.00,23.38,42.25,978.50,0.00,0.00,0.00,23.1575,87.75,28.13,1008.00
1,12,7,11-20,December,Nevis,12.00,19.00,39.56,1020.00,0.00,0.00,0.00,25.92111111111111,94.00,1.78,1008.00
1,12,7,11-20,December,Reception,6.00,18.00,55.00,1159.78,0.00,,,27.31,115.22,13.89,1008.00
1,12,7,11-20,December,Suilven,8.00,23.00,42.11,883.22,0.00,0.00,0.00,27.15777777777778,72.78,4.67,1009.00
1,12,7,21-30,December,Common Area A,8.00,25.00,45.00,758.10,0.00,0.00,0.00,26.441999999999997,54.20,31.40,1008.00
1,12,7,21-30,December,Common Area B,16.00,21.00,44.20,863.00,20.00,0.20,1.20,24.583000000000002,70.00,7.10,1009.00
1,12,7,21-30,December,Common Area C,12.00,22.00,47.75,2870.50,50.00,0.88,7.13,24.31875,375.75,5.88,1008.00
1,12,7,21-30,December,Dumyat,12.00,23.00,47.40,1133.00,0.00,0.00,0.00,23.782000000000004,111.00,5.00,1008.00
1,12,7,21-30,December,Kitchen,14.00,22.00,62.89,605.33,0.00,,,26.831111111111113,30.33,9.44,1008.00
1,12,7,21-30,December,Lomond,6.00,21.00,39.70,2367.40,10.00,0.10,1.60,25.019000000000005,299.30,17.10,1008.00
1,12,7,21-30,December,Macdui,6.00,23.00,42.89,968.33,0.00,0.00,0.00,23.086666666666666,86.00,28.89,1008.00
1,12,7,21-30,December,Nevis,12.00,19.00,41.30,1014.00,0.00,0.00,0.00,25.838,93.00,2.00,1008.60
1,12,7,21-30,December,Reception,6.00,18.00,56.30,1165.40,0.00,,,27.219,116.20,13.90,1008.00
1,12,7,21-30,December,Suilven,8.00,23.00,42.89,855.11,0.00,0.00,0.00,27.22,68.78,5.89,1009.00
1,12,7,31-40,December,Common Area A,8.00,25.00,44.90,754.40,40.00,0.50,6.10,26.531,53.60,30.30,1008.00
1,12,7,31-40,December,Common Area B,16.00,21.00,44.10,851.60,10.00,0.10,0.60,24.637999999999998,68.20,6.30,1009.00
1,12,7,31-40,December,Common Area C,12.00,23.00,48.67,2619.78,88.89,1.11,8.89,23.762222222222224,337.56,4.89,1008.00
1,12,7,31-40,December,Dumyat,12.00,23.00,47.30,1143.60,0.00,0.00,0.00,23.772,112.60,4.70,1008.00
1,12,7,31-40,December,Kitchen,14.00,22.00,61.40,612.40,0.00,,,26.803000000000004,31.60,9.10,1008.00
