Day,Month,Hr,MinuteZone,MonthName,Space Name,Average of MaxOccupants,Average of Humid,Average of Noise,Average of CO2,Average of Presence,Average of Occupancy,Average of OccupancyPercentage,Average of Temperature_Ajusted,Average of VOC,Average of Lux,Average of Pressure
1,7,4,01-10,July,Collaborative Area,20.00,28.00,44.00,1436.40,0.00,0.00,0.00,26.863,157.60,1.89,999.00
1,7,4,01-10,July,Common Area A,8.00,29.80,40.40,593.00,0.00,0.00,0.00,28.714000000000006,29.00,1.75,998.40
1,7,4,01-10,July,Common Area B,16.00,26.00,41.40,1285.80,0.00,0.00,0.00,26.29,134.30,2.88,999.00
1,7,4,01-10,July,Common Area C,12.00,29.00,38.40,1612.20,0.00,0.00,0.00,25.988999999999997,184.40,3.50,998.00
1,7,4,01-10,July,Dumyat,12.00,27.00,41.20,2185.40,0.00,0.00,0.00,25.615,271.80,4.00,998.80
1,7,4,01-10,July,Kitchen,14.00,25.00,44.50,1105.00,0.00,,,30.009999999999998,106.60,8.90,999.00
1,7,4,01-10,July,Lomond,6.00,30.00,35.40,854.70,0.00,0.00,0.00,26.028999999999996,68.60,3.80,998.00
1,7,4,01-10,July,Macdui,6.00,28.00,40.40,1035.80,0.00,0.00,0.00,25.915,96.30,2.38,999.00
1,7,4,01-10,July,Nevis,12.00,23.00,39.80,1103.20,0.00,0.00,0.00,27.915,107.00,10.50,999.00
1,7,4,01-10,July,Reception,6.00,23.00,42.90,1972.70,0.00,,,29.577999999999996,239.20,13.10,999.00
1,7,4,01-10,July,Suilven,8.00,28.89,36.89,1348.78,0.00,0.00,0.00,28.873333333333335,144.22,4.33,999.00
1,7,4,11-20,July,Collaborative Area,20.00,28.00,44.00,1475.56,0.00,0.00,0.00,26.92111111111111,163.00,2.43,999.00
1,7,4,11-20,July,Common Area A,8.00,30.00,39.44,601.00,0.00,0.00,0.00,28.793333333333333,29.89,2.00,998.67
1,7,4,11-20,July,Common Area B,16.00,26.00,40.63,1308.75,0.00,0.00,0.00,26.26625,137.88,2.83,999.00
1,7,4,11-20,July,Common Area C,12.00,29.00,38.11,1610.78,0.00,0.00,0.00,25.891111111111112,184.22,3.78,998.00
1,7,4,11-20,July,Dumyat,12.00,27.00,40.67,2202.33,0.00,0.00,0.00,25.653333333333332,274.33,2.80,998.89
1,7,4,11-20,July,Kitchen,14.00,25.00,44.00,1122.78,0.00,,,30.005555555555556,109.33,8.56,998.89
1,7,4,11-20,July,Lomond,6.00,30.00,35.25,853.25,0.00,0.00,0.00,26.052500000000002,68.25,4.50,998.00
1,7,4,11-20,July,Macdui,6.00,28.00,40.33,1051.44,0.00,0.00,0.00,25.794444444444444,99.00,2.14,999.00
1,7,4,11-20,July,Nevis,12.00,23.00,40.00,1115.22,0.00,0.00,0.00,27.866666666666667,108.89,10.33,999.00
1,7,4,11-20,July,Reception,6.00,23.00,42.00,2002.78,0.00,,,29.492222222222225,243.78,13.11,999.00
1,7,4,11-20,July,Suilven,8.00,29.00,36.89,1341.67,0.00,0.00,0.00,28.86444444444444,143.00,4.17,999.00
1,7,4,21-30,July,Collaborative Area,20.00,28.00,44.00,1508.40,0.00,0.00,0.00,26.869,168.20,3.17,999.00
1,7,4,21-30,July,Common Area A,8.00,30.00,39.20,602.30,0.00,0.00,0.00,28.774,30.10,2.83,998.90
1,7,4,21-30,July,Common Area B,16.00,26.00,40.90,1340.30,0.00,0.00,0.00,26.274,142.40,2.25,999.00
1,7,4,21-30,July,Common Area C,12.00,29.00,38.20,1628.60,0.00,0.00,0.00,25.859,186.80,3.70,998.50
1,7,4,21-30,July,Dumyat,12.00,27.00,40.80,2209.80,0.00,0.00,0.00,25.623,275.40,3.00,999.00
1,7,4,21-30,July,Kitchen,14.00,25.00,44.10,1137.00,0.00,,,30.064999999999998,112.00,8.60,999.00
1,7,4,21-30,July,Lomond,6.00,30.11,35.33,863.89,0.00,0.00,0.00,26.046666666666667,70.11,3.89,998.00
1,7,4,21-30,July,Macdui,6.00,28.00,39.30,1066.30,0.00,0.00,0.00,25.887,101.30,2.13,999.00
1,7,4,21-30,July,Nevis,12.00,23.00,39.70,1127.20,0.00,0.00,0.00,27.901999999999997,110.60,10.30,999.00
1,7,4,21-30,July,Reception,6.00,23.00,42.00,2029.80,0.00,,,29.315000000000005,248.00,12.50,999.00
1,7,4,21-30,July,Suilven,8.00,29.00,36.10,1336.20,0.00,0.00,0.00,28.846999999999998,142.10,4.13,999.00
1,7,4,31-40,July,Collaborative Area,20.00,27.80,44.00,1522.00,0.00,0.00,0.00,26.818,170.20,2.00,999.00
1,7,4,31-40,July,Common Area A,8.00,30.00,39.70,604.70,0.00,0.00,0.00,28.74,30.90,2.86,999.00
1,7,4,31-40,July,Common Area B,16.00,26.00,40.90,1377.40,0.00,0.00,0.00,26.287,148.20,2.44,999.00
1,7,4,31-40,July,Common Area C,12.00,29.00,38.40,1646.30,0.00,0.00,0.00,25.785000000000004,189.70,3.70,998.60
1,7,4,31-40,July,Dumyat,12.00,27.00,40.78,2242.78,0.00,0.00,0.00,25.66666666666667,279.89,2.43,998.89
1,7,4,31-40,July,Kitchen,14.00,25.00,44.33,1141.44,0.00,,,30.11111111111111,112.44,8.67,998.89
1,7,4,31-40,July,Lomond,6.00,30.10,35.30,854.40,0.00,0.00,0.00,26.053999999999995,68.80,3.90,998.00
1,7,4,31-40,July,Macdui,6.00,28.00,40.50,1077.60,0.00,0.00,0.00,25.910999999999994,102.80,2.25,999.00
1,7,4,31-40,July,Nevis,12.00,23.00,40.40,1138.40,0.00,0.00,0.00,27.925,112.20,10.30,999.00
1,7,4,31-40,July,Reception,6.00,23.00,43.40,2018.70,0.00,,,29.725,246.50,12.60,999.00
1,7,4,31-40,July,Suilven,8.00,29.00,37.33,1324.78,0.00,0.00,0.00,28.88555555555556,140.11,3.43,999.00
1,7,4,41-50,July,Collaborative Area,20.00,28.00,43.89,1498.22,0.00,0.00,0.00,26.96777777777778,166.67,1.44,999.00
1,7,4,41-50,July,Common Area A,8.00,30.00,40.56,607.67,0.00,0.00,0.00,28.708888888888893,31.33,2.00,998.67
1,7,4,41-50,July,Common Area B,16.00,26.00,41.33,1399.67,0.00,0.00,0.00,26.297777777777775,151.33,2.71,999.00
1,7,4,41-50,July,Common Area C,12.00,29.00,38.11,1661.11,0.00,0.00,0.00,25.903333333333332,191.67,3.56,998.00
1,7,4,41-50,July,Dumyat,12.00,27.00,41.33,2256.11,0.00,0.00,0.00,25.625555555555554,281.89,1.89,998.67
1,7,4,41-50,July,Kitchen,14.00,25.00,44.33,1147.00,0.00,,,30.085555555555555,113.00,8.56,998.67
1,7,4,41-50,July,Lomond,6.00,30.44,35.22,847.44,0.00,0.00,0.00,26.041111111111107,67.33,4.11,998.00
1,7,4,41-50,July,Macdui,6.00,28.00,39.33,1097.67,0.00,0.00,0.00,25.768888888888895,106.22,2.43,999.00
1,7,4,41-50,July,Nevis,12.00,23.00,40.56,1150.67,0.00,0.00,0.00,27.976666666666667,114.00,10.33,999.00
1,7,4,41-50,July,Reception,6.00,23.00,42.78,2041.89,0.00,,,29.61111111111111,249.67,12.67,999.00
1,7,4,41-50,July,Suilven,8.00,29.00,36.00,1319.00,0.00,0.00,0.00,28.882857142857144,139.29,4.60,999.00
1,7,4,51-60,July,Collaborative Area,20.00,28.00,44.00,1432.00,0.00,0.00,0.00,26.95,157.00,,999.00
1,7,4,51-60,July,Common Area A,8.00,29.00,41.00,593.00,0.00,0.00,0.00,28.79,29.00,1.00,998.00
1,7,4,51-60,July,Common Area B,16.00,26.00,42.00,1280.00,0.00,0.00,0.00,26.28,134.00,4.00,999.00
1,7,4,51-60,July,Common Area C,12.00,29.00,39.00,1609.00,0.00,0.00,0.00,26.02,184.00,2.00,998.00
1,7,4,51-60,July,Dumyat,12.00,27.00,40.00,2174.00,0.00,0.00,0.00,25.67,270.00,,999.00
1,7,4,51-60,July,Kitchen,14.00,25.00,44.00,1101.00,0.00,,,29.94,106.00,9.00,999.00
1,7,4,51-60,July,Lomond,6.00,30.00,34.00,855.00,0.00,0.00,0.00,26.08,69.00,6.00,998.00
1,7,4,51-60,July,Macdui,6.00,28.00,42.00,1026.00,0.00,0.00,0.00,25.98,95.00,1.00,999.00
1,7,4,51-60,July,Nevis,12.00,23.00,44.00,1091.00,0.00,0.00,0.00,27.85,105.00,9.00,999.00
1,7,4,51-60,July,Reception,6.00,23.00,43.00,1964.00,0.00,,,29.62,238.00,13.00,999.00
1,7,4,51-60,July,Suilven,8.00,29.00,39.00,1347.00,0.00,0.00,0.00,28.78,144.00,1.00,999.00
1,7,5,11-20,July,Collaborative Area,20.00,29.00,44.11,1451.56,0.00,0.00,0.00,26.948888888888888,159.67,2.67,999.00
1,7,5,11-20,July,Common Area A,8.00,30.00,40.67,625.67,0.00,0.00,0.00,28.72222222222222,33.67,2.33,999.00
1,7,5,11-20,July,Common Area B,16.00,26.00,41.33,1469.67,0.00,0.00,0.00,26.267777777777777,162.56,2.67,999.00
1,7,5,11-20,July,Common Area C,12.00,29.00,40.00,1687.00,0.00,0.00,0.00,26.12222222222222,195.33,3.33,999.00
1,7,5,11-20,July,Dumyat,12.00,27.00,41.44,2304.22,0.00,0.00,0.00,25.68111111111111,289.89,2.14,999.00
1,7,5,11-20,July,Kitchen,14.00,25.00,48.22,1181.67,0.00,,,30.17666666666667,119.00,8.56,999.00
1,7,5,11-20,July,Lomond,6.00,30.14,35.29,845.29,0.00,0.00,0.00,26.031428571428567,67.29,4.14,998.29
1,7,5,11-20,July,Macdui,6.00,28.00,41.22,1134.89,0.00,0.00,0.00,25.91,111.44,2.86,999.00
1,7,5,11-20,July,Nevis,12.00,23.00,40.67,1184.00,0.00,0.00,0.00,27.971111111111114,118.67,10.00,999.00
1,7,5,11-20,July,Reception,6.00,22.00,43.78,2164.67,0.00,,,29.741111111111113,268.22,12.33,999.00
1,7,5,11-20,July,Suilven,8.00,29.00,36.75,1320.50,0.00,0.00,0.00,28.836249999999996,139.50,4.60,999.00
1,7,5,21-30,July,Collaborative Area,20.00,29.00,44.00,1438.60,0.00,0.00,0.00,26.811,157.90,2.50,999.00
1,7,5,21-30,July,Common Area A,8.00,30.00,41.70,627.00,0.00,0.00,0.00,28.665999999999997,34.00,3.13,999.00
1,7,5,21-30,July,Common Area B,16.00,26.00,42.10,1484.70,0.00,0.00,0.00,26.284,164.90,2.38,999.00
1,7,5,21-30,July,Common Area C,12.00,29.00,41.44,1701.00,0.00,0.00,0.00,26.12,197.67,3.78,999.00
1,7,5,21-30,July,Dumyat,12.00,27.00,42.20,2320.40,0.00,0.00,0.00,25.625999999999998,292.20,2.78,999.00
1,7,5,21-30,July,Kitchen,14.00,25.00,42.50,1196.70,0.00,,,30.231,121.20,9.10,999.00
1,7,5,21-30,July,Lomond,6.00,30.60,35.30,838.10,0.00,0.00,0.00,26.022999999999996,66.00,4.10,999.00
1,7,5,21-30,July,Macdui,6.00,28.00,40.50,1146.60,0.00,0.00,0.00,25.760999999999996,113.20,1.80,999.00
1,7,5,21-30,July,Nevis,12.00,23.00,40.30,1188.00,0.00,0.00,0.00,27.976,119.20,10.30,999.00
1,7,5,21-30,July,Reception,6.00,22.00,42.90,2179.90,0.00,,,29.579,270.30,12.70,999.00
1,7,5,21-30,July,Suilven,8.00,29.00,38.00,1311.40,0.00,0.00,0.00,28.869,138.20,4.71,999.60
1,7,5,31-40,July,Collaborative Area,20.00,28.70,44.00,1438.60,0.00,0.00,0.00,26.926,157.90,2.25,999.00
1,7,5,31-40,July,Common Area A,8.00,30.00,42.20,631.20,0.00,0.00,0.00,28.759999999999998,34.70,3.70,999.00
1,7,5,31-40,July,Common Area B,16.00,26.00,41.70,1514.00,0.00,0.00,0.00,26.307,169.20,2.10,999.00
1,7,5,31-40,July,Common Area C,12.00,29.00,41.70,1705.00,0.00,0.00,0.00,26.082,198.30,3.90,999.00
1,7,5,31-40,July,Dumyat,12.00,27.00,42.30,2333.50,0.00,0.00,0.00,25.667,294.20,4.60,999.00
1,7,5,31-40,July,Kitchen,14.00,25.00,43.90,1201.80,0.00,,,30.162,121.80,8.80,999.00
1,7,5,31-40,July,Lomond,6.00,30.00,35.56,837.67,0.00,0.00,0.00,26.023333333333333,66.00,4.11,999.00
1,7,5,31-40,July,Macdui,6.00,28.00,41.70,1159.80,0.00,0.00,0.00,25.9,115.20,2.10,999.00
1,7,5,31-40,July,Nevis,12.00,23.00,39.90,1195.80,0.00,0.00,0.00,27.978,120.30,10.40,999.00
1,7,5,31-40,July,Reception,6.00,22.00,42.70,2200.30,0.00,,,29.397,273.50,12.90,999.00
1,7,5,31-40,July,Suilven,8.00,29.00,36.89,1315.44,0.00,0.00,0.00,28.88777777777777,138.78,4.63,999.89
1,7,5,41-50,July,Collaborative Area,20.00,28.10,44.10,1434.20,0.00,0.00,0.00,26.904999999999994,157.30,1.80,999.00
1,7,5,41-50,July,Common Area A,8.00,30.00,42.70,637.50,0.00,0.00,0.00,28.799,35.50,6.20,999.00
1,7,5,41-50,July,Common Area B,16.00,26.00,42.44,1517.56,0.00,0.00,0.00,26.3,169.67,2.89,999.00
1,7,5,41-50,July,Common Area C,12.00,29.00,40.33,1709.67,0.00,0.00,0.00,26.096666666666664,199.00,3.78,999.00
1,7,5,41-50,July,Dumyat,12.00,27.00,42.90,2346.00,0.00,0.00,0.00,25.639999999999997,296.20,7.00,999.00
1,7,5,41-50,July,Kitchen,14.00,25.00,44.30,1210.30,0.00,,,30.2,122.80,8.70,999.00
1,7,5,41-50,July,Lomond,6.00,30.00,35.50,835.90,0.00,0.00,0.00,26.017000000000003,65.60,4.60,999.00
1,7,5,41-50,July,Macdui,6.00,28.00,41.67,1176.67,0.00,0.00,0.00,25.856666666666666,118.00,2.50,999.00
1,7,5,41-50,July,Nevis,12.00,23.00,40.30,1204.80,0.00,0.00,0.00,27.946000000000005,121.80,10.40,999.00
1,7,5,41-50,July,Reception,6.00,22.00,42.60,2210.20,0.00,,,29.279000000000003,275.00,13.60,999.00
1,7,5,41-50,July,Suilven,8.00,29.00,38.10,1305.80,0.00,0.00,0.00,28.856000000000005,137.40,4.60,999.90
1,7,5,51-60,July,Collaborative Area,20.00,28.13,44.00,1445.75,0.00,0.00,0.00,26.875,158.88,2.50,999.00
1,7,5,51-60,July,Common Area A,8.00,30.00,43.25,642.00,0.00,0.00,0.00,28.783750000000005,36.00,8.88,999.00
1,7,5,51-60,July,Common Area B,16.00,26.00,42.57,1540.86,0.00,0.00,0.00,26.295714285714286,173.71,3.00,999.00
1,7,5,51-60,July,Common Area C,12.00,28.88,40.75,1719.75,0.00,0.00,0.00,26.055000000000003,200.50,3.88,999.00
1,7,5,51-60,July,Dumyat,12.00,27.00,42.43,2358.14,0.00,0.00,0.00,25.669999999999998,298.14,10.14,999.00
1,7,5,51-60,July,Kitchen,14.00,25.00,46.13,1212.00,0.00,,,30.22125,123.00,8.63,999.00
1,7,5,51-60,July,Lomond,6.00,30.00,35.38,836.75,0.00,0.00,0.00,26.0325,65.75,4.88,999.00
1,7,5,51-60,July,Macdui,6.00,28.00,41.25,1196.25,0.00,0.00,0.00,26.0725,121.25,2.71,999.00
1,7,5,51-60,July,Nevis,12.00,23.00,39.50,1205.25,0.00,0.00,0.00,27.962500000000002,121.88,10.50,999.00
1,7,5,51-60,July,Reception,6.00,22.00,44.13,2230.00,0.00,,,29.613750000000003,278.00,14.13,999.00
1,7,5,51-60,July,Suilven,8.00,29.00,37.57,1307.00,0.00,0.00,0.00,28.875714285714285,137.57,5.14,1000.00
1,7,6,01-10,July,Collaborative Area,20.00,29.00,44.00,1413.60,0.00,0.00,0.00,26.907,154.20,3.90,999.00
1,7,6,01-10,July,Common Area A,8.00,30.00,42.90,643.60,0.00,0.00,0.00,28.766000000000002,36.40,12.40,999.00
1,7,6,01-10,July,Common Area B,16.00,26.00,42.89,1558.00,0.00,0.00,0.00,26.268888888888892,176.00,3.22,999.00
1,7,6,01-10,July,Common Area C,12.00,28.00,39.56,1737.56,0.00,0.00,0.00,26.021111111111107,203.11,4.78,999.00
1,7,6,01-10,July,Dumyat,12.00,27.00,43.10,2383.00,0.00,0.00,0.00,25.620000000000005,302.00,13.30,999.00
1,7,6,01-10,July,Kitchen,14.00,25.80,43.60,1172.40,0.00,,,30.328000000000003,117.30,9.00,999.00
1,7,6,01-10,July,Lomond,6.00,29.56,35.56,857.22,0.00,0.00,0.00,26.01888888888889,69.11,5.00,999.00
1,7,6,01-10,July,Macdui,6.00,28.00,42.70,1213.80,0.00,0.00,0.00,26.083,123.40,3.60,999.00
1,7,6,01-10,July,Nevis,12.00,23.00,40.30,1212.00,0.00,0.00,0.00,28.024,123.00,10.40,999.00
1,7,6,01-10,July,Reception,6.00,22.70,43.00,2196.30,0.00,,,29.464,272.90,13.90,999.00
1,7,6,01-10,July,Suilven,8.00,29.00,38.20,1311.40,0.00,0.00,0.00,28.819,138.20,6.20,1000.00
1,7,6,11-20,July,Collaborative Area,20.00,29.00,44.00,1380.00,0.00,0.00,0.00,26.806666666666665,148.67,6.67,999.00
1,7,6,11-20,July,Common Area A,8.00,30.00,43.30,645.50,0.00,0.00,0.00,28.806,36.80,15.80,999.00
1,7,6,11-20,July,Common Area B,16.00,26.00,43.11,1562.89,0.00,0.00,0.00,26.26888888888889,176.67,3.67,999.00
1,7,6,11-20,July,Common Area C,12.00,28.00,39.56,1747.56,0.00,0.00,0.00,26.095555555555556,204.67,5.33,999.00
1,7,6,11-20,July,Dumyat,12.00,27.00,42.67,2391.56,0.00,0.00,0.00,25.65555555555556,303.22,15.89,999.00
1,7,6,11-20,July,Kitchen,14.00,26.00,45.67,1140.33,0.00,,,30.34,112.33,9.22,999.00
1,7,6,11-20,July,Lomond,6.00,29.00,35.78,867.44,0.00,0.00,0.00,26.01,70.56,5.89,999.00
1,7,6,11-20,July,Macdui,6.00,28.00,41.78,1229.00,0.00,0.00,0.00,26.037777777777777,125.78,4.00,999.00
1,7,6,11-20,July,Nevis,12.00,23.00,40.11,1215.78,0.00,0.00,0.00,28.015555555555558,123.67,10.22,999.00
1,7,6,11-20,July,Reception,6.00,23.00,42.89,2087.44,0.00,,,29.354444444444443,256.56,14.22,999.00
1,7,6,11-20,July,Suilven,8.00,29.00,38.11,1316.89,0.00,0.00,0.00,28.845555555555556,139.00,10.56,1000.00
1,7,6,21-30,July,Collaborative Area,20.00,28.44,44.11,1376.00,0.00,0.00,0.00,26.950000000000003,148.00,7.89,999.00
1,7,6,21-30,July,Common Area A,8.00,30.00,43.56,648.33,0.00,0.00,0.00,28.77444444444444,37.33,18.33,999.00
1,7,6,21-30,July,Common Area B,16.00,26.00,42.88,1546.63,0.00,0.00,0.00,26.27875,174.63,4.25,999.00
1,7,6,21-30,July,Common Area C,12.00,27.50,39.10,1795.30,0.00,0.00,0.00,26.121999999999996,212.20,5.90,999.00
1,7,6,21-30,July,Dumyat,12.00,27.00,43.40,2407.50,0.00,0.00,0.00,25.65,305.50,18.60,999.00
1,7,6,21-30,July,Kitchen,14.00,26.10,46.80,1104.20,0.00,,,30.315999999999995,106.50,9.30,999.00
1,7,6,21-30,July,Lomond,6.00,29.00,35.70,851.70,0.00,0.00,0.00,26.021000000000004,68.00,6.40,999.00
1,7,6,21-30,July,Macdui,6.00,28.00,43.00,1244.60,0.00,0.00,0.00,26.163,128.00,4.30,999.00
1,7,6,21-30,July,Nevis,12.00,23.00,40.50,1222.20,0.00,0.00,0.00,28.032999999999998,124.80,10.30,999.00
1,7,6,21-30,July,Reception,6.00,23.00,42.90,1993.10,0.00,,,29.378999999999998,242.40,14.50,999.00
1,7,6,21-30,July,Suilven,8.00,29.00,37.90,1312.70,0.00,0.00,0.00,28.881000000000007,138.40,8.30,1000.00
1,7,6,31-40,July,Collaborative Area,20.00,27.11,44.11,1458.56,0.00,0.00,0.00,26.924444444444447,160.67,11.44,999.00
1,7,6,31-40,July,Common Area A,8.00,30.00,43.44,646.00,0.00,0.00,0.00,28.779999999999998,37.00,21.67,999.00
1,7,6,31-40,July,Common Area B,16.00,26.00,42.63,1541.88,0.00,0.00,0.00,26.306250000000002,173.88,5.00,999.00
1,7,6,31-40,July,Common Area C,12.00,27.00,39.00,1843.44,0.00,0.00,0.00,26.369999999999997,219.22,6.89,999.00
1,7,6,31-40,July,Dumyat,12.00,27.00,42.89,2423.89,0.00,0.00,0.00,25.663333333333334,307.78,21.00,999.00
1,7,6,31-40,July,Kitchen,14.00,26.78,46.89,1066.78,0.00,,,30.343333333333337,101.22,9.67,999.00
1,7,6,31-40,July,Lomond,6.00,29.00,35.56,852.22,0.00,0.00,0.00,26.04222222222222,68.11,6.78,999.00
1,7,6,31-40,July,Macdui,6.00,28.00,41.67,1253.00,0.00,0.00,0.00,26.158888888888885,129.33,4.67,999.00
1,7,6,31-40,July,Nevis,12.00,23.00,40.67,1219.56,0.00,0.00,0.00,28.014444444444443,124.33,10.89,999.00
1,7,6,31-40,July,Reception,6.00,23.00,44.56,1948.67,0.00,,,29.66333333333333,235.33,15.11,999.00
1,7,6,31-40,July,Suilven,8.00,29.00,38.13,1302.75,0.00,0.00,0.00,28.9,137.00,8.88,1000.00
1,7,6,41-50,July,Collaborative Area,20.00,26.40,44.20,1586.10,0.00,0.00,0.00,27.615,180.10,16.50,999.00
1,7,6,41-50,July,Common Area A,8.00,30.00,44.70,646.70,0.00,0.00,0.00,28.842000000000002,37.10,24.30,999.00
1,7,6,41-50,July,Common Area B,16.00,26.50,46.00,1504.00,0.00,0.00,0.00,26.152000000000005,167.70,5.20,999.50
1,7,6,41-50,July,Common Area C,12.00,27.00,39.20,1885.80,0.00,0.00,0.00,26.735000000000003,226.00,7.60,999.00
1,7,6,41-50,July,Dumyat,12.00,27.00,43.00,2428.40,0.00,0.00,0.00,25.645,308.40,23.70,999.00
1,7,6,41-50,July,Kitchen,14.00,27.20,58.20,1035.40,0.00,,,30.315999999999995,96.40,10.80,999.00
1,7,6,41-50,July,Lomond,6.00,33.50,42.50,752.25,0.00,0.00,0.00,24.56,53.00,7.75,999.00
1,7,6,41-50,July,Macdui,6.00,28.00,42.60,1260.20,0.00,0.00,0.00,26.357,130.40,5.10,999.00
1,7,6,41-50,July,Nevis,12.00,23.00,40.40,1220.50,0.00,0.00,0.00,27.983999999999998,124.50,10.90,999.00
1,7,6,41-50,July,Reception,6.00,23.30,52.60,1930.30,0.00,,,29.508999999999997,232.40,16.50,999.00
1,7,6,41-50,July,Suilven,8.00,29.00,37.50,1297.00,0.00,0.00,0.00,28.816999999999997,136.10,9.60,1000.00
1,7,6,51-60,July,Collaborative Area,20.00,26.30,45.40,1659.50,80.00,1.80,9.00,27.731,191.20,4.80,999.00
1,7,6,51-60,July,Common Area A,8.00,30.00,47.10,648.40,0.00,0.00,0.00,28.780999999999995,37.30,38.10,999.00
1,7,6,51-60,July,Common Area B,16.00,27.30,48.70,1413.30,10.00,0.10,0.60,25.535,153.70,6.80,999.90
1,7,6,51-60,July,Common Area C,12.00,27.10,44.50,1894.30,80.00,2.10,17.40,26.587,227.40,6.40,999.00
1,7,6,51-60,July,Dumyat,12.00,27.20,44.60,2421.40,10.00,0.10,0.80,24.912,307.40,28.90,999.00
1,7,6,51-60,July,Kitchen,14.00,27.70,58.40,989.20,0.00,,,30.146000000000004,89.20,10.50,999.00
1,7,6,51-60,July,Lomond,6.00,37.44,44.44,810.22,0.00,0.00,0.00,23.575555555555553,62.00,30.33,999.00
1,7,6,51-60,July,Macdui,6.00,28.70,44.70,1255.00,20.00,0.20,3.20,26.250999999999998,129.60,10.50,999.00
1,7,6,51-60,July,Nevis,12.00,23.30,42.10,1217.00,20.00,0.30,2.40,28.022000000000002,123.90,9.30,999.00
1,7,6,51-60,July,Reception,6.00,24.80,54.50,1761.10,0.00,,,29.258,206.90,15.70,999.00
1,7,6,51-60,July,Suilven,8.00,29.00,39.11,1296.33,0.00,0.00,0.00,28.835555555555555,136.11,9.67,1000.00
1,7,7,01-10,July,Collaborative Area,20.00,26.00,46.00,1745.20,10.00,0.10,0.50,27.233000000000004,204.40,4.90,999.10
1,7,7,01-10,July,Common Area A,8.00,30.00,50.00,639.20,0.00,0.00,0.00,27.750999999999998,35.80,54.30,999.00
1,7,7,01-10,July,Common Area B,16.00,27.90,50.30,1258.40,0.00,0.00,0.00,24.838,130.40,9.50,1000.00
1,7,7,01-10,July,Common Area C,12.00,27.20,47.10,1873.40,100.00,1.10,8.80,26.102999999999998,224.10,6.40,999.00
1,7,7,01-10,July,Dumyat,12.00,28.78,47.56,2311.56,11.11,0.11,0.89,23.423333333333332,290.78,24.78,999.00
1,7,7,01-10,July,Kitchen,14.00,28.00,62.10,893.40,0.00,,,29.456,74.80,11.10,999.00
1,7,7,01-10,July,Lomond,6.00,39.80,44.90,925.40,0.00,0.00,0.00,22.995,79.80,7.50,999.00
1,7,7,01-10,July,Macdui,6.00,25.00,46.10,1251.80,10.00,0.10,1.60,25.429,129.20,23.90,999.00
1,7,7,01-10,July,Nevis,12.00,24.00,42.22,1160.22,44.44,0.56,4.44,28.004444444444445,115.33,5.00,999.11
1,7,7,01-10,July,Reception,6.00,25.80,56.80,1341.80,0.00,,,29.613,142.80,16.60,999.00
1,7,7,01-10,July,Suilven,8.00,29.00,39.90,1297.00,10.00,0.20,2.50,28.882000000000005,136.20,10.90,1000.00
1,7,7,11-20,July,Collaborative Area,20.00,26.00,45.60,1763.00,30.00,0.30,1.50,26.857000000000006,207.20,5.00,1000.00
1,7,7,11-20,July,Common Area A,8.00,29.00,49.70,634.80,0.00,0.00,0.00,27.580000000000002,35.20,56.80,999.00
1,7,7,11-20,July,Common Area B,16.00,27.30,50.20,1154.20,0.00,0.00,0.00,24.616,114.60,10.20,1000.00
1,7,7,11-20,July,Common Area C,12.00,28.78,46.00,1607.00,0.00,0.00,0.00,25.89666666666667,183.33,6.33,999.00
1,7,7,11-20,July,Dumyat,12.00,29.00,48.00,2127.50,0.00,0.00,0.00,23.000999999999998,262.90,26.40,999.00
1,7,7,11-20,July,Kitchen,14.00,29.00,62.50,859.40,0.00,,,29.340999999999998,69.60,11.80,999.70
1,7,7,11-20,July,Lomond,6.00,40.00,45.30,896.90,0.00,0.00,0.00,22.642,75.30,7.50,999.00
1,7,7,11-20,July,Macdui,6.00,24.00,46.20,1287.20,0.00,0.00,0.00,22.945999999999998,134.20,25.20,999.20
1,7,7,11-20,July,Nevis,12.00,24.00,42.90,1024.10,0.00,0.00,0.00,27.824,94.70,5.10,1000.00
1,7,7,11-20,July,Reception,6.00,26.70,58.40,986.10,0.00,,,28.897,88.80,16.90,999.60
1,7,7,11-20,July,Suilven,8.00,28.20,39.60,1295.50,0.00,0.00,0.00,28.878999999999998,136.00,11.10,1000.00
1,7,7,21-30,July,Collaborative Area,20.00,25.33,46.11,1716.33,0.00,0.00,0.00,26.968888888888888,199.89,4.67,1000.00
1,7,7,21-30,July,Common Area A,8.00,28.00,49.56,643.78,11.11,0.11,1.33,27.488888888888894,36.44,59.56,999.22
1,7,7,21-30,July,Common Area B,16.00,26.67,50.33,1114.44,33.33,0.33,2.00,24.60222222222222,108.33,10.56,1000.00
1,7,7,21-30,July,Common Area C,12.00,29.33,45.67,1429.00,0.00,0.00,0.00,25.752222222222223,156.44,7.22,999.11
1,7,7,21-30,July,Dumyat,12.00,29.00,47.33,1987.67,11.11,0.11,0.89,22.885555555555555,241.44,27.44,999.11
1,7,7,21-30,July,Kitchen,14.00,29.33,63.22,766.00,0.00,,,29.335555555555555,55.33,11.44,999.67
1,7,7,21-30,July,Lomond,6.00,40.00,45.67,835.67,0.00,0.00,0.00,22.533333333333335,65.89,7.89,999.33
1,7,7,21-30,July,Macdui,6.00,24.89,46.11,1290.00,0.00,0.00,0.00,22.14777777777778,134.67,26.11,999.56
