Day,Month,Hr,MinuteZone,MonthName,Space Name,Average of MaxOccupants,Average of Humid,Average of Noise,Average of CO2,Average of Presence,Average of Occupancy,Average of OccupancyPercentage,Average of Temperature_Ajusted,Average of VOC,Average of Lux,Average of Pressure
1,5,4,01-10,May,Collaborative Area,20.00,24.00,44.00,1674.00,0.00,0.00,0.00,25.995555555555555,193.33,2.60,1005.44
1,5,4,01-10,May,Common Area A,8.00,26.11,38.22,849.00,0.00,0.00,0.00,27.768888888888892,67.67,2.14,1005.00
1,5,4,01-10,May,Common Area B,16.00,23.00,40.56,829.00,0.00,0.00,0.00,26.283333333333335,64.67,3.20,1006.00
1,5,4,01-10,May,Common Area C,12.00,23.00,38.33,2259.00,0.00,0.00,0.00,25.342222222222222,283.00,1.67,1005.00
1,5,4,01-10,May,Dumyat,12.00,25.00,40.33,5147.00,0.00,0.00,0.00,25.58888888888889,723.00,2.56,1005.00
1,5,4,01-10,May,Kitchen,14.00,25.00,39.88,674.63,0.00,,,26.330000000000002,41.13,3.29,1005.00
1,5,4,01-10,May,Library/Research,8.00,24.00,36.11,902.89,0.00,0.00,0.00,23.932222222222226,76.33,1.25,1006.00
1,5,4,01-10,May,Lomond,6.00,23.00,35.38,1276.75,0.00,0.00,0.00,26.1725,132.75,1.33,1005.00
1,5,4,01-10,May,Macdui,6.00,24.44,39.78,1008.33,0.00,0.00,0.00,26.317777777777778,92.22,29.89,1005.00
1,5,4,01-10,May,Nevis,12.00,20.00,41.00,1197.00,0.00,0.00,0.00,28.03555555555555,120.56,8.44,1005.00
1,5,4,01-10,May,Reception,6.00,21.00,41.13,1448.25,0.00,,,27.986250000000002,159.38,10.38,1005.00
1,5,4,01-10,May,Suilven,8.00,25.00,39.67,780.22,0.00,0.00,0.00,29.008888888888887,57.33,3.50,1006.00
1,5,4,11-20,May,Collaborative Area,20.00,24.00,44.00,1704.67,0.00,0.00,0.00,25.990000000000002,198.33,2.43,1005.11
1,5,4,11-20,May,Common Area A,8.00,26.00,38.89,855.00,0.00,0.00,0.00,27.740000000000002,69.00,2.00,1005.00
1,5,4,11-20,May,Common Area B,16.00,23.00,40.78,835.56,0.00,0.00,0.00,26.292222222222218,66.00,2.57,1006.00
1,5,4,11-20,May,Common Area C,12.00,23.00,38.33,2283.89,0.00,0.00,0.00,25.33888888888889,286.56,2.38,1005.00
1,5,4,11-20,May,Dumyat,12.00,25.00,40.44,5116.00,0.00,0.00,0.00,25.603333333333335,718.33,2.33,1005.00
1,5,4,11-20,May,Kitchen,14.00,25.00,41.11,675.67,0.00,,,26.326666666666668,41.33,3.22,1005.00
1,5,4,11-20,May,Library/Research,8.00,24.00,36.44,906.00,0.00,0.00,0.00,23.921111111111113,77.00,1.29,1006.00
1,5,4,11-20,May,Lomond,6.00,23.00,35.38,1286.25,0.00,0.00,0.00,26.135,134.25,1.25,1005.00
1,5,4,11-20,May,Macdui,6.00,24.13,38.13,1020.50,0.00,0.00,0.00,26.16875,94.00,30.00,1005.00
1,5,4,11-20,May,Nevis,12.00,20.00,39.67,1212.00,0.00,0.00,0.00,28.02777777777778,123.33,8.89,1005.00
1,5,4,11-20,May,Reception,6.00,21.00,41.11,1432.00,0.00,,,27.86888888888889,156.67,11.00,1005.00
1,5,4,11-20,May,Suilven,8.00,25.00,41.11,781.78,0.00,0.00,0.00,28.973333333333333,57.67,2.89,1006.00
1,5,4,21-30,May,Collaborative Area,20.00,24.00,44.00,1716.30,0.00,0.00,0.00,26.057,200.20,1.63,1006.00
1,5,4,21-30,May,Common Area A,8.00,26.00,38.70,857.10,0.00,0.00,0.00,27.756,69.30,3.60,1005.00
1,5,4,21-30,May,Common Area B,16.00,23.00,40.80,843.40,0.00,0.00,0.00,26.294000000000004,67.20,2.00,1006.00
1,5,4,21-30,May,Common Area C,12.00,23.00,38.40,2291.30,0.00,0.00,0.00,25.431,287.70,2.50,1005.00
1,5,4,21-30,May,Dumyat,12.00,25.00,40.10,5128.40,0.00,0.00,0.00,25.607999999999997,720.20,2.40,1005.10
1,5,4,21-30,May,Kitchen,14.00,25.00,43.70,675.50,0.00,,,26.346000000000004,41.30,3.71,1005.10
1,5,4,21-30,May,Library/Research,8.00,24.00,37.20,909.00,0.00,0.00,0.00,23.912,77.30,2.00,1006.00
1,5,4,21-30,May,Lomond,6.00,23.00,35.10,1303.80,0.00,0.00,0.00,26.135,137.60,1.13,1005.00
1,5,4,21-30,May,Macdui,6.00,24.00,39.13,1028.75,0.00,0.00,0.00,26.342499999999998,95.25,30.38,1005.63
1,5,4,21-30,May,Nevis,12.00,20.00,40.40,1218.30,0.00,0.00,0.00,28.002999999999997,124.50,8.80,1005.90
1,5,4,21-30,May,Reception,6.00,21.00,41.00,1440.00,0.00,,,27.639,158.00,10.80,1005.60
1,5,4,21-30,May,Suilven,8.00,25.00,40.10,785.20,0.00,0.00,0.00,29.000999999999998,58.40,3.00,1006.00
1,5,4,31-40,May,Collaborative Area,20.00,24.00,44.00,1729.29,0.00,0.00,0.00,25.99142857142857,202.29,1.29,1006.00
1,5,4,31-40,May,Common Area A,8.00,26.00,37.86,862.00,0.00,0.00,0.00,27.665714285714284,70.00,2.33,1005.14
1,5,4,31-40,May,Common Area B,16.00,23.00,40.71,853.43,0.00,0.00,0.00,26.281428571428567,68.57,2.00,1006.00
1,5,4,31-40,May,Common Area C,12.00,23.00,38.43,2305.43,0.00,0.00,0.00,25.377142857142854,290.00,2.25,1005.14
1,5,4,31-40,May,Dumyat,12.00,25.00,39.86,5093.86,0.00,0.00,0.00,25.577142857142857,715.00,2.14,1005.71
1,5,4,31-40,May,Kitchen,14.00,25.00,44.14,670.57,0.00,,,26.31857142857143,40.43,3.17,1006.00
1,5,4,31-40,May,Library/Research,8.00,24.00,36.00,907.43,0.00,0.00,0.00,23.90285714285714,77.14,2.17,1006.00
1,5,4,31-40,May,Lomond,6.00,23.00,35.43,1308.00,0.00,0.00,0.00,26.158571428571427,138.29,1.00,1005.00
1,5,4,31-40,May,Macdui,6.00,24.14,39.00,1034.00,0.00,0.00,0.00,26.208571428571428,96.00,29.71,1006.00
1,5,4,31-40,May,Nevis,12.00,20.00,40.57,1221.00,0.00,0.00,0.00,28.009999999999998,125.00,8.43,1006.00
1,5,4,31-40,May,Reception,6.00,21.00,41.00,1434.86,0.00,,,27.59,157.14,10.71,1006.00
1,5,4,31-40,May,Suilven,8.00,25.00,41.43,787.86,0.00,0.00,0.00,29.008571428571432,58.86,4.60,1006.00
1,5,4,41-50,May,Collaborative Area,20.00,24.00,44.11,1741.33,0.00,0.00,0.00,26.091111111111115,204.00,1.71,1006.00
1,5,4,41-50,May,Common Area A,8.00,26.00,37.78,862.00,0.00,0.00,0.00,27.678888888888892,70.00,1.88,1005.33
1,5,4,41-50,May,Common Area B,16.00,23.00,41.33,852.33,0.00,0.00,0.00,26.285555555555558,68.44,3.00,1006.00
1,5,4,41-50,May,Common Area C,12.00,23.00,38.22,2340.22,0.00,0.00,0.00,25.35666666666667,295.56,3.40,1005.89
1,5,4,41-50,May,Dumyat,12.00,25.00,40.00,5054.33,0.00,0.00,0.00,25.632222222222225,709.00,2.33,1006.00
1,5,4,41-50,May,Kitchen,14.00,25.00,44.22,667.00,0.00,,,26.301111111111112,40.00,3.11,1006.00
1,5,4,41-50,May,Library/Research,8.00,24.00,36.56,914.89,0.00,0.00,0.00,23.89222222222222,77.89,1.43,1006.00
1,5,4,41-50,May,Lomond,6.00,23.00,35.33,1340.89,0.00,0.00,0.00,26.177777777777777,142.56,2.00,1005.00
1,5,4,41-50,May,Macdui,6.00,24.00,39.33,1042.00,0.00,0.00,0.00,26.236666666666665,97.33,30.11,1006.00
1,5,4,41-50,May,Nevis,12.00,20.00,40.11,1221.00,0.00,0.00,0.00,27.998888888888892,125.00,8.44,1006.00
1,5,4,41-50,May,Reception,6.00,21.00,41.22,1428.67,0.00,,,28.014444444444443,156.11,10.67,1006.00
1,5,4,41-50,May,Suilven,8.00,25.00,40.33,792.33,0.00,0.00,0.00,28.966666666666665,59.67,3.80,1006.00
1,5,4,51-60,May,Collaborative Area,20.00,24.00,44.00,1740.86,0.00,0.00,0.00,25.93142857142857,203.86,2.67,1005.86
1,5,4,51-60,May,Common Area A,8.00,26.00,38.71,862.29,0.00,0.00,0.00,27.662857142857142,69.86,2.60,1005.29
1,5,4,51-60,May,Common Area B,16.00,23.00,40.86,854.29,0.00,0.00,0.00,26.26,68.57,1.50,1006.00
1,5,4,51-60,May,Common Area C,12.00,23.00,38.14,2346.14,0.00,0.00,0.00,25.45,296.43,2.40,1005.43
1,5,4,51-60,May,Dumyat,12.00,25.00,40.14,5027.29,0.00,0.00,0.00,25.57571428571428,704.71,2.43,1005.86
1,5,4,51-60,May,Kitchen,14.00,25.00,41.57,663.71,0.00,,,26.292857142857144,39.86,3.17,1005.86
1,5,4,51-60,May,Library/Research,8.00,24.00,36.43,912.57,0.00,0.00,0.00,23.882857142857144,77.43,2.25,1006.00
1,5,4,51-60,May,Lomond,6.00,22.57,35.43,1342.29,0.00,0.00,0.00,26.137142857142855,143.14,2.33,1005.00
1,5,4,51-60,May,Macdui,6.00,24.00,38.29,1040.43,0.00,0.00,0.00,26.321428571428566,97.14,29.71,1005.86
1,5,4,51-60,May,Nevis,12.00,20.00,41.29,1213.29,0.00,0.00,0.00,27.994285714285716,123.57,8.14,1005.86
1,5,4,51-60,May,Reception,6.00,21.00,42.14,1426.29,0.00,,,28.154285714285713,155.71,10.00,1005.86
1,5,4,51-60,May,Suilven,8.00,25.00,41.14,793.43,0.00,0.00,0.00,28.967142857142854,59.71,4.40,1006.00
1,5,5,01-10,May,Collaborative Area,20.00,24.00,44.13,1765.25,0.00,0.00,0.00,26.10125,207.38,3.00,1006.00
1,5,5,01-10,May,Common Area A,8.00,26.00,39.13,864.25,0.00,0.00,0.00,27.65625,70.25,3.60,1006.00
1,5,5,01-10,May,Common Area B,16.00,23.00,41.25,863.38,0.00,0.00,0.00,26.268749999999997,70.00,2.43,1006.00
1,5,5,01-10,May,Common Area C,12.00,23.00,38.25,2376.00,0.00,0.00,0.00,25.37125,301.00,2.20,1006.00
1,5,5,01-10,May,Dumyat,12.00,25.00,40.38,4952.75,0.00,0.00,0.00,25.593749999999996,693.25,2.63,1006.00
1,5,5,01-10,May,Kitchen,14.00,25.00,40.13,663.88,0.00,,,26.301250000000003,39.88,3.60,1006.00
1,5,5,01-10,May,Library/Research,8.00,24.00,36.50,917.75,0.00,0.00,0.00,23.8675,78.25,2.00,1006.00
1,5,5,01-10,May,Lomond,6.00,22.00,35.33,1380.50,0.00,0.00,0.00,26.13,148.83,2.33,1005.50
1,5,5,01-10,May,Macdui,6.00,24.00,38.83,1038.00,0.00,0.00,0.00,26.27,96.67,29.67,1006.00
1,5,5,01-10,May,Nevis,12.00,20.00,40.38,1210.88,0.00,0.00,0.00,28.008750000000003,123.13,8.63,1006.00
1,5,5,01-10,May,Reception,6.00,21.00,44.00,1401.00,0.00,,,28.060000000000002,152.00,10.75,1006.00
1,5,5,01-10,May,Suilven,8.00,25.00,40.00,799.38,0.00,0.00,0.00,28.99375,60.75,3.13,1006.00
1,5,5,11-20,May,Collaborative Area,20.00,24.00,44.00,1790.71,0.00,0.00,0.00,25.99,211.57,2.20,1006.00
1,5,5,11-20,May,Common Area A,8.00,26.00,38.71,873.14,0.00,0.00,0.00,27.73,71.43,2.43,1006.00
1,5,5,11-20,May,Common Area B,16.00,23.00,40.57,863.29,0.00,0.00,0.00,26.232857142857142,70.00,3.25,1006.00
1,5,5,11-20,May,Common Area C,12.00,23.00,38.00,2398.86,0.00,0.00,0.00,25.337142857142855,304.43,2.00,1006.00
1,5,5,11-20,May,Dumyat,12.00,25.00,41.00,4925.43,0.00,0.00,0.00,25.557142857142857,689.00,2.50,1006.00
1,5,5,11-20,May,Kitchen,14.00,25.00,40.14,659.86,0.00,,,26.247142857142858,39.43,3.67,1006.00
1,5,5,11-20,May,Library/Research,8.00,24.00,36.29,920.00,0.00,0.00,0.00,23.860000000000003,78.57,1.20,1006.00
1,5,5,11-20,May,Lomond,6.00,22.00,35.67,1385.50,0.00,0.00,0.00,26.09833333333334,149.83,3.00,1006.00
1,5,5,11-20,May,Macdui,6.00,24.14,39.71,1042.57,0.00,0.00,0.00,26.165714285714284,97.43,29.29,1006.00
1,5,5,11-20,May,Nevis,12.00,20.00,39.57,1209.43,0.00,0.00,0.00,27.984285714285715,122.86,8.86,1006.00
1,5,5,11-20,May,Reception,6.00,21.00,42.57,1396.43,0.00,,,27.964285714285715,151.43,11.14,1006.00
1,5,5,11-20,May,Suilven,8.00,25.00,40.71,793.57,0.00,0.00,0.00,28.99428571428572,59.86,3.14,1006.86
1,5,5,21-30,May,Collaborative Area,20.00,24.00,44.22,1786.33,0.00,0.00,0.00,26.100000000000005,210.78,1.14,1006.00
1,5,5,21-30,May,Common Area A,8.00,26.00,38.67,876.00,0.00,0.00,0.00,27.761111111111113,72.00,2.00,1006.00
1,5,5,21-30,May,Common Area B,16.00,23.00,40.78,861.78,0.00,0.00,0.00,26.23111111111111,69.78,2.14,1006.00
1,5,5,21-30,May,Common Area C,12.00,23.00,38.11,2411.56,0.00,0.00,0.00,25.385555555555552,306.33,1.86,1006.00
1,5,5,21-30,May,Dumyat,12.00,25.00,40.56,4884.00,0.00,0.00,0.00,25.584444444444443,682.56,2.29,1006.00
1,5,5,21-30,May,Kitchen,14.00,25.00,43.22,656.11,0.00,,,26.23666666666667,38.89,3.22,1006.00
1,5,5,21-30,May,Library/Research,8.00,24.00,37.11,917.56,0.00,0.00,0.00,23.85777777777778,78.22,2.60,1006.00
1,5,5,21-30,May,Lomond,6.00,22.00,35.25,1411.00,0.00,0.00,0.00,26.07125,153.63,1.67,1006.00
1,5,5,21-30,May,Macdui,6.00,24.63,38.88,1046.00,0.00,0.00,0.00,26.1175,98.00,30.00,1006.00
1,5,5,21-30,May,Nevis,12.00,20.00,40.00,1209.00,0.00,0.00,0.00,27.945555555555554,122.78,8.56,1006.00
1,5,5,21-30,May,Reception,6.00,21.00,41.89,1386.78,0.00,,,27.989999999999995,150.22,10.78,1006.00
1,5,5,21-30,May,Suilven,8.00,25.00,40.11,798.11,0.00,0.00,0.00,29.031111111111116,60.56,2.75,1007.00
1,5,5,31-40,May,Collaborative Area,20.00,24.00,44.00,1783.00,0.00,0.00,0.00,25.9125,210.25,1.00,1006.00
1,5,5,31-40,May,Common Area A,8.00,27.00,38.50,868.25,0.00,0.00,0.00,27.672500000000003,70.75,3.00,1006.00
1,5,5,31-40,May,Common Area B,16.00,23.00,40.63,863.38,0.00,0.00,0.00,26.2125,70.00,2.50,1006.63
1,5,5,31-40,May,Common Area C,12.00,23.00,38.13,2406.00,0.00,0.00,0.00,25.36625,305.50,1.86,1006.00
1,5,5,31-40,May,Dumyat,12.00,25.00,40.25,4852.25,0.00,0.00,0.00,25.573749999999997,677.63,2.80,1006.00
1,5,5,31-40,May,Kitchen,14.00,25.00,44.29,647.29,0.00,,,26.29285714285714,37.29,3.00,1006.00
1,5,5,31-40,May,Library/Research,8.00,24.00,37.50,917.75,0.00,0.00,0.00,23.84125,78.25,1.43,1006.00
1,5,5,31-40,May,Lomond,6.00,22.00,35.50,1447.00,0.00,0.00,0.00,26.075,158.88,1.17,1006.00
1,5,5,31-40,May,Macdui,6.00,24.50,39.25,1048.00,0.00,0.00,0.00,26.18625,98.25,30.00,1006.00
1,5,5,31-40,May,Nevis,12.00,20.00,40.50,1191.75,0.00,0.00,0.00,27.95125,119.75,8.00,1006.00
1,5,5,31-40,May,Reception,6.00,21.00,41.75,1380.50,0.00,,,27.857499999999998,149.25,10.38,1006.00
1,5,5,31-40,May,Suilven,8.00,25.00,40.83,798.83,0.00,0.00,0.00,29.066666666666663,60.67,4.75,1007.00
1,5,5,41-50,May,Collaborative Area,20.00,24.00,44.00,1779.89,0.00,0.00,0.00,26.07777777777778,209.67,1.71,1006.00
1,5,5,41-50,May,Common Area A,8.00,27.00,39.44,858.33,0.00,0.00,0.00,27.578888888888887,69.44,2.43,1006.00
1,5,5,41-50,May,Common Area B,16.00,23.00,40.25,852.88,0.00,0.00,0.00,26.217499999999998,68.50,3.40,1007.00
1,5,5,41-50,May,Common Area C,12.00,23.00,38.11,2389.33,0.00,0.00,0.00,25.36,303.00,2.50,1006.00
1,5,5,41-50,May,Dumyat,12.00,25.00,40.78,4795.78,0.00,0.00,0.00,25.59,668.89,3.13,1006.00
1,5,5,41-50,May,Kitchen,14.00,25.00,44.13,640.00,0.00,,,26.26125,36.50,3.29,1006.00
1,5,5,41-50,May,Library/Research,8.00,24.00,37.33,911.56,0.00,0.00,0.00,23.84333333333334,77.56,1.83,1006.89
1,5,5,41-50,May,Lomond,6.00,22.00,35.71,1476.14,0.00,0.00,0.00,26.045714285714286,163.14,1.33,1006.00
1,5,5,41-50,May,Macdui,6.00,24.75,38.25,1048.00,0.00,0.00,0.00,26.1725,98.25,29.88,1006.00
1,5,5,41-50,May,Nevis,12.00,20.00,39.56,1174.33,0.00,0.00,0.00,27.978888888888886,117.67,8.33,1006.00
1,5,5,41-50,May,Reception,6.00,21.00,41.56,1350.11,0.00,,,27.76111111111111,144.33,10.78,1006.00
1,5,5,41-50,May,Suilven,8.00,25.00,40.13,799.38,0.00,0.00,0.00,28.98375,60.75,3.75,1007.00
1,5,5,51-60,May,Collaborative Area,20.00,24.00,44.30,1764.80,0.00,0.00,0.00,25.957,207.20,2.13,1006.50
1,5,5,51-60,May,Common Area A,8.00,26.90,39.60,849.60,0.00,0.00,0.00,27.665,67.80,2.30,1006.00
1,5,5,51-60,May,Common Area B,16.00,23.00,41.00,845.40,0.00,0.00,0.00,26.274,67.40,2.56,1006.90
1,5,5,51-60,May,Common Area C,12.00,23.00,38.10,2376.00,0.00,0.00,0.00,25.391,301.00,2.33,1006.00
1,5,5,51-60,May,Dumyat,12.00,25.00,40.70,4723.10,0.00,0.00,0.00,25.611,657.80,3.80,1006.00
1,5,5,51-60,May,Kitchen,14.00,25.00,42.80,635.30,0.00,,,26.224,35.50,2.90,1006.00
1,5,5,51-60,May,Library/Research,8.00,24.00,37.50,905.60,0.00,0.00,0.00,23.827999999999996,76.80,2.29,1006.90
1,5,5,51-60,May,Lomond,6.00,22.11,35.33,1454.22,0.00,0.00,0.00,26.05777777777778,160.00,1.57,1005.89
1,5,5,51-60,May,Macdui,6.00,24.89,41.67,1047.78,0.00,0.00,0.00,26.268888888888892,98.22,30.11,1006.00
1,5,5,51-60,May,Nevis,12.00,20.00,40.00,1168.50,0.00,0.00,0.00,27.98,116.30,9.20,1006.10
1,5,5,51-60,May,Reception,6.00,21.00,41.50,1321.40,0.00,,,27.605,140.00,11.40,1006.00
1,5,5,51-60,May,Suilven,8.00,25.00,40.90,798.40,0.00,0.00,0.00,29.029999999999994,60.60,5.00,1006.90
1,5,6,01-10,May,Collaborative Area,20.00,24.00,44.00,1754.44,0.00,0.00,0.00,25.986666666666665,205.78,2.50,1007.00
1,5,6,01-10,May,Common Area A,8.00,27.00,40.22,832.00,0.00,0.00,0.00,27.673333333333332,65.33,3.00,1006.00
1,5,6,01-10,May,Common Area B,16.00,23.00,40.89,831.00,0.00,0.00,0.00,26.27111111111111,65.11,2.00,1007.00
1,5,6,01-10,May,Common Area C,12.00,23.00,38.33,2380.44,0.00,0.00,0.00,25.362222222222222,301.67,3.20,1006.00
1,5,6,01-10,May,Dumyat,12.00,25.00,40.78,4572.78,0.00,0.00,0.00,25.563333333333333,635.00,6.33,1006.22
1,5,6,01-10,May,Kitchen,14.00,25.00,40.67,625.00,0.00,,,26.221111111111114,34.00,3.25,1006.22
1,5,6,01-10,May,Library/Research,8.00,24.00,37.67,893.56,0.00,0.00,0.00,23.81555555555555,74.33,2.78,1007.00
1,5,6,01-10,May,Lomond,6.00,22.00,35.63,1466.75,0.00,0.00,0.00,26.03125,161.88,1.67,1006.00
1,5,6,01-10,May,Macdui,6.00,24.67,39.17,1044.00,0.00,0.00,0.00,26.153333333333336,97.67,30.83,1006.50
1,5,6,01-10,May,Nevis,12.00,20.00,40.22,1147.67,0.00,0.00,0.00,28.008888888888887,113.33,8.67,1007.00
1,5,6,01-10,May,Reception,6.00,21.00,41.00,1261.33,0.00,,,27.41111111111111,130.56,10.78,1006.78
1,5,6,01-10,May,Suilven,8.00,25.00,40.13,792.88,0.00,0.00,0.00,29.098750000000003,59.75,4.57,1007.00
1,5,6,11-20,May,Collaborative Area,20.00,24.00,44.10,1733.10,0.00,0.00,0.00,26.082,202.80,1.71,1007.00
1,5,6,11-20,May,Common Area A,8.00,27.00,40.20,818.30,0.00,0.00,0.00,27.594,63.30,4.50,1006.70
1,5,6,11-20,May,Common Area B,16.00,23.00,40.80,816.20,0.00,0.00,0.00,26.258,62.60,3.14,1007.00
1,5,6,11-20,May,Common Area C,12.00,23.00,38.30,2362.20,0.00,0.00,0.00,25.371999999999996,298.90,4.00,1006.50
1,5,6,11-20,May,Dumyat,12.00,25.00,41.20,4413.50,0.00,0.00,0.00,25.588,611.20,10.00,1007.00
1,5,6,11-20,May,Kitchen,14.00,25.00,41.00,615.50,0.00,,,26.205999999999996,32.70,2.90,1007.00
1,5,6,11-20,May,Library/Research,8.00,24.00,38.22,881.11,0.00,0.00,0.00,23.80777777777778,72.44,3.67,1007.00
1,5,6,11-20,May,Lomond,6.00,22.00,35.14,1468.71,0.00,0.00,0.00,26.028571428571432,162.14,2.20,1006.00
1,5,6,11-20,May,Macdui,6.00,25.00,39.43,1040.86,0.00,0.00,0.00,26.271428571428572,97.14,30.29,1007.00
1,5,6,11-20,May,Nevis,12.00,20.00,40.90,1135.40,0.00,0.00,0.00,27.994999999999997,111.70,8.80,1007.00
1,5,6,11-20,May,Reception,6.00,21.80,41.20,1217.80,0.00,,,27.654000000000003,124.40,10.90,1007.00
1,5,6,11-20,May,Suilven,8.00,25.00,40.89,792.33,0.00,0.00,0.00,29.098888888888887,59.67,3.11,1007.00
1,5,6,21-30,May,Collaborative Area,20.00,24.00,44.00,1710.57,0.00,0.00,0.00,25.928571428571427,199.29,1.60,1007.00
1,5,6,21-30,May,Common Area A,8.00,27.00,39.86,803.57,0.00,0.00,0.00,27.702857142857145,61.29,6.57,1007.00
1,5,6,21-30,May,Common Area B,16.00,23.00,40.43,804.43,0.00,0.00,0.00,26.245714285714286,61.14,3.83,1007.00
1,5,6,21-30,May,Common Area C,12.00,23.00,38.14,2330.00,0.00,0.00,0.00,25.374285714285712,294.00,3.50,1007.00
1,5,6,21-30,May,Dumyat,12.00,25.00,41.00,4279.14,0.00,0.00,0.00,25.55428571428572,590.43,13.71,1007.00
1,5,6,21-30,May,Kitchen,14.00,25.00,42.57,606.71,0.00,,,26.244285714285716,31.14,3.14,1007.00
1,5,6,21-30,May,Library/Research,8.00,24.00,37.57,872.29,0.00,0.00,0.00,23.81714285714285,71.43,6.29,1007.00
1,5,6,21-30,May,Lomond,6.00,22.00,35.33,1447.67,0.00,0.00,0.00,26.033333333333335,159.00,2.60,1006.67
1,5,6,21-30,May,Macdui,6.00,24.43,38.57,1037.43,0.00,0.00,0.00,26.132857142857148,96.57,30.00,1007.00
1,5,6,21-30,May,Nevis,12.00,20.00,41.57,1115.00,0.00,0.00,0.00,27.98714285714286,108.14,9.14,1007.00
1,5,6,21-30,May,Reception,6.00,22.00,41.86,1183.71,0.00,,,28.018571428571427,118.71,11.00,1007.00
1,5,6,21-30,May,Suilven,8.00,25.00,40.57,789.86,0.00,0.00,0.00,29.092857142857138,59.29,2.86,1007.14
1,5,6,31-40,May,Collaborative Area,20.00,24.00,44.00,1683.38,0.00,0.00,0.00,26.072499999999998,194.88,1.63,1007.00
1,5,6,31-40,May,Common Area A,8.00,27.00,40.63,792.50,0.00,0.00,0.00,27.693749999999998,59.38,6.38,1007.00
1,5,6,31-40,May,Common Area B,16.00,23.00,41.13,793.50,0.00,0.00,0.00,26.279999999999998,59.50,2.71,1007.00
1,5,6,31-40,May,Common Area C,12.00,23.00,38.25,2330.00,0.00,0.00,0.00,25.36125,294.00,3.00,1007.00
1,5,6,31-40,May,Dumyat,12.00,25.00,41.13,4196.00,0.00,0.00,0.00,25.6,578.00,11.63,1007.00
1,5,6,31-40,May,Kitchen,14.00,25.00,44.50,601.75,0.00,,,26.17875,30.13,3.13,1007.00
1,5,6,31-40,May,Library/Research,8.00,24.00,37.71,863.43,0.00,0.00,0.00,23.830000000000002,70.14,13.00,1007.00
1,5,6,31-40,May,Lomond,6.00,22.00,35.25,1427.25,0.00,0.00,0.00,26.005,156.25,3.00,1007.00
1,5,6,31-40,May,Macdui,6.00,24.75,40.13,1017.13,0.00,0.00,0.00,26.315,93.50,30.38,1007.00
1,5,6,31-40,May,Nevis,12.00,20.00,42.00,1102.63,0.00,0.00,0.00,27.97125,106.38,8.75,1007.00
1,5,6,31-40,May,Reception,6.00,22.00,44.00,1156.38,0.00,,,28.009999999999998,114.50,10.88,1007.00
1,5,6,31-40,May,Suilven,8.00,25.00,40.88,784.50,0.00,0.00,0.00,29.145,58.25,3.17,1008.00
1,5,6,41-50,May,Collaborative Area,20.00,24.00,44.00,1651.25,0.00,0.00,0.00,25.87,189.88,1.63,1007.00
1,5,6,41-50,May,Common Area A,8.00,27.00,43.88,777.88,0.00,0.00,0.00,27.62375,57.38,6.25,1007.00
1,5,6,41-50,May,Common Area B,16.00,23.00,43.25,780.75,0.00,0.00,0.00,26.255,57.50,2.14,1007.75
1,5,6,41-50,May,Common Area C,12.00,23.00,38.29,2287.00,0.00,0.00,0.00,25.337142857142858,287.00,2.29,1007.00
1,5,6,41-50,May,Dumyat,12.00,25.00,41.25,4050.75,0.00,0.00,0.00,25.55375,555.63,12.63,1007.00
1,5,6,41-50,May,Kitchen,14.00,25.00,44.38,593.88,0.00,,,26.21875,29.38,2.50,1007.00
1,5,6,41-50,May,Library/Research,8.00,24.00,38.13,852.00,0.00,0.00,0.00,23.8525,68.00,6.38,1007.75
1,5,6,41-50,May,Lomond,6.00,22.00,35.57,1419.43,0.00,0.00,0.00,26.017142857142854,155.14,2.00,1007.00
1,5,6,41-50,May,Macdui,6.00,25.00,39.63,1008.50,0.00,0.00,0.00,26.06375,92.25,30.13,1007.00
1,5,6,41-50,May,Nevis,12.00,20.00,41.50,1086.50,0.00,0.00,0.00,27.98625,103.75,8.88,1007.00
1,5,6,41-50,May,Reception,6.00,22.00,43.75,1131.25,0.00,,,27.9375,110.50,10.50,1007.00
1,5,6,41-50,May,Suilven,8.00,25.00,40.88,779.25,0.00,0.00,0.00,29.1,57.13,3.67,1008.00
1,5,6,51-60,May,Collaborative Area,20.00,24.00,44.14,1645.00,0.00,0.00,0.00,26.068571428571428,188.86,2.17,1007.00
1,5,6,51-60,May,Common Area A,8.00,27.00,45.00,779.71,0.00,0.00,0.00,26.832857142857144,57.43,8.43,1006.86
1,5,6,51-60,May,Common Area B,16.00,23.00,44.00,787.43,0.00,0.00,0.00,26.042857142857144,58.57,3.33,1007.86
1,5,6,51-60,May,Common Area C,12.00,23.57,38.43,2279.71,0.00,0.00,0.00,25.30428571428572,286.14,2.14,1006.86
1,5,6,51-60,May,Dumyat,12.00,25.00,41.14,4051.71,0.00,0.00,0.00,25.57571428571428,555.86,18.43,1006.86
1,5,6,51-60,May,Kitchen,14.00,25.00,43.14,594.86,0.00,,,26.267142857142858,29.29,3.14,1006.86
1,5,6,51-60,May,Library/Research,8.00,24.00,39.00,850.43,0.00,0.00,0.00,23.852857142857147,67.86,6.71,1007.86
1,5,6,51-60,May,Lomond,6.00,22.00,36.33,1413.83,0.00,0.00,0.00,26.02,154.00,2.20,1006.83
