Day,Month,Hr,MinuteZone,MonthName,Space Name,Average of MaxOccupants,Average of Humid,Average of Noise,Average of CO2,Average of Presence,Average of Occupancy,Average of OccupancyPercentage,Average of Temperature_Ajusted,Average of VOC,Average of Lux,Average of Pressure
1,4,4,01-10,April,Collaborative Area,20.00,21.00,43.83,1348.00,0.00,0.00,0.00,25.836666666666662,144.00,2.00,1000.00
1,4,4,01-10,April,Common Area A,8.00,24.00,38.57,437.43,0.00,0.00,0.00,26.83428571428571,5.00,2.33,1000.00
1,4,4,01-10,April,Common Area B,16.00,20.00,40.50,518.00,0.00,0.00,0.00,25.403333333333332,17.00,2.00,1001.00
1,4,4,01-10,April,Common Area C,12.00,21.00,42.00,1342.50,0.00,0.00,0.00,24.665000000000003,143.50,3.25,1000.00
1,4,4,01-10,April,Dumyat,12.00,23.00,39.67,708.67,0.00,0.00,0.00,25.07166666666667,46.33,2.60,1000.00
1,4,4,01-10,April,Kitchen,14.00,23.00,44.50,434.00,0.00,,,25.180000000000003,4.50,2.50,1000.00
1,4,4,01-10,April,Library/Research,8.00,23.00,36.67,1088.00,0.00,0.00,0.00,22.94,104.00,1.80,1001.00
1,4,4,01-10,April,Lomond,6.00,22.17,34.50,620.33,0.00,0.00,0.00,25.155,33.33,1.20,1000.00
1,4,4,01-10,April,Macdui,6.00,24.00,37.50,548.67,0.00,0.00,0.00,24.68166666666667,22.33,2.00,1000.00
1,4,4,01-10,April,Nevis,12.00,21.00,37.50,630.67,0.00,0.00,0.00,25.71666666666667,34.67,1.00,1000.33
1,4,4,01-10,April,Reception,6.00,19.50,42.00,438.67,0.00,,,25.785,5.67,2.00,1000.00
1,4,4,01-10,April,Suilven,8.00,24.00,40.00,537.20,0.00,0.00,0.00,28.229999999999997,20.20,3.20,1001.00
1,4,4,11-20,April,Collaborative Area,20.00,21.00,43.88,1357.88,0.00,0.00,0.00,25.8925,145.25,2.00,1000.00
1,4,4,11-20,April,Common Area A,8.00,24.00,37.86,436.29,0.00,0.00,0.00,26.844285714285718,5.00,1.67,1000.00
1,4,4,11-20,April,Common Area B,16.00,20.00,40.00,509.75,0.00,0.00,0.00,25.4325,16.25,2.20,1000.38
1,4,4,11-20,April,Common Area C,12.00,21.00,41.75,1347.63,0.00,0.00,0.00,24.8125,144.25,3.25,1000.00
1,4,4,11-20,April,Dumyat,12.00,23.00,40.13,709.25,0.00,0.00,0.00,25.153750000000002,46.38,2.00,1000.00
1,4,4,11-20,April,Kitchen,14.00,23.00,44.57,433.71,0.00,,,24.944285714285716,4.43,2.17,1000.00
1,4,4,11-20,April,Library/Research,8.00,23.00,36.75,1079.88,0.00,0.00,0.00,22.947499999999994,102.75,1.83,1000.25
1,4,4,11-20,April,Lomond,6.00,22.25,34.75,631.00,0.00,0.00,0.00,25.10875,34.50,1.00,1000.00
1,4,4,11-20,April,Macdui,6.00,24.00,37.83,551.00,0.00,0.00,0.00,25.006666666666664,23.00,3.00,1000.00
1,4,4,11-20,April,Nevis,12.00,21.00,37.75,632.13,0.00,0.00,0.00,25.75375,34.88,1.43,1000.00
1,4,4,11-20,April,Reception,6.00,19.00,44.13,433.00,0.00,,,25.8075,4.75,2.43,1000.00
1,4,4,11-20,April,Suilven,8.00,24.00,41.25,533.50,0.00,0.00,0.00,28.28875,19.50,4.33,1001.00
1,4,4,21-30,April,Collaborative Area,20.00,21.00,43.50,1413.13,0.00,0.00,0.00,25.841250000000006,153.88,1.33,1000.00
1,4,4,21-30,April,Common Area A,8.00,24.00,37.88,436.25,0.00,0.00,0.00,26.8,5.00,2.33,1000.00
1,4,4,21-30,April,Common Area B,16.00,20.00,40.00,507.75,0.00,0.00,0.00,25.405,16.00,3.25,1000.00
1,4,4,21-30,April,Common Area C,12.00,21.00,41.50,1350.88,0.00,0.00,0.00,24.783749999999998,144.75,2.67,1000.00
1,4,4,21-30,April,Dumyat,12.00,23.00,39.38,713.50,0.00,0.00,0.00,25.07625,47.00,2.67,1000.00
1,4,4,21-30,April,Kitchen,14.00,23.00,44.00,428.25,0.00,,,24.76,4.00,4.00,1000.00
1,4,4,21-30,April,Library/Research,8.00,23.00,36.86,1075.00,0.00,0.00,0.00,22.942857142857143,102.00,1.80,1000.00
1,4,4,21-30,April,Lomond,6.00,22.25,35.25,643.00,0.00,0.00,0.00,25.127499999999998,36.75,1.50,999.38
1,4,4,21-30,April,Macdui,6.00,24.00,36.80,555.00,0.00,0.00,0.00,24.705999999999996,23.40,2.50,1000.00
1,4,4,21-30,April,Nevis,12.00,21.00,38.00,635.50,0.00,0.00,0.00,25.752499999999998,35.50,2.20,1000.00
1,4,4,21-30,April,Reception,6.00,19.00,43.38,425.50,0.00,,,25.87375,3.00,3.17,1000.00
1,4,4,21-30,April,Suilven,8.00,24.00,39.75,528.50,0.00,0.00,0.00,28.250000000000004,18.75,5.20,1000.00
1,4,4,31-40,April,Collaborative Area,20.00,21.00,43.83,1429.00,0.00,0.00,0.00,26.013333333333332,156.50,1.50,1000.00
1,4,4,31-40,April,Common Area A,8.00,24.00,36.83,436.00,0.00,0.00,0.00,26.736666666666668,5.00,3.33,999.67
1,4,4,31-40,April,Common Area B,16.00,20.00,39.67,508.00,0.00,0.00,0.00,25.411666666666672,16.00,1.50,1000.00
1,4,4,31-40,April,Common Area C,12.00,21.00,40.50,1348.17,0.00,0.00,0.00,24.77,144.33,2.60,999.83
1,4,4,31-40,April,Dumyat,12.00,23.00,39.83,709.00,0.00,0.00,0.00,25.15833333333333,46.33,3.60,1000.00
1,4,4,31-40,April,Kitchen,14.00,22.17,43.33,422.00,0.00,,,24.823333333333334,3.17,1.83,1000.00
1,4,4,31-40,April,Library/Research,8.00,23.00,36.50,1064.17,0.00,0.00,0.00,22.941666666666666,100.33,2.60,1000.00
1,4,4,31-40,April,Lomond,6.00,22.67,35.50,649.00,0.00,0.00,0.00,25.088333333333335,37.00,2.25,999.00
1,4,4,31-40,April,Macdui,6.00,24.00,39.17,559.33,0.00,0.00,0.00,24.893333333333334,23.83,1.80,1000.00
1,4,4,31-40,April,Nevis,12.00,21.00,39.33,639.67,0.00,0.00,0.00,25.68166666666666,36.33,2.40,1000.00
1,4,4,31-40,April,Reception,6.00,19.00,41.50,420.33,0.00,,,25.89333333333333,2.67,2.83,1000.00
1,4,4,31-40,April,Suilven,8.00,24.00,40.67,518.17,0.00,0.00,0.00,28.25,17.17,5.00,1000.00
1,4,4,41-50,April,Collaborative Area,20.00,21.00,43.25,1429.75,0.00,0.00,0.00,25.775000000000002,156.63,1.33,1000.00
1,4,4,41-50,April,Common Area A,8.00,24.00,38.25,435.75,0.00,0.00,0.00,26.7825,4.88,2.33,999.25
1,4,4,41-50,April,Common Area B,16.00,20.00,39.71,502.71,0.00,0.00,0.00,25.398571428571433,15.14,2.60,1000.00
1,4,4,41-50,April,Common Area C,12.00,21.00,40.50,1349.25,0.00,0.00,0.00,24.75,144.50,1.57,999.25
1,4,4,41-50,April,Dumyat,12.00,23.00,40.38,720.00,0.00,0.00,0.00,25.13,48.00,3.25,1000.00
1,4,4,41-50,April,Kitchen,14.00,22.00,42.00,421.00,0.00,,,25.11375,3.00,3.00,1000.00
1,4,4,41-50,April,Library/Research,8.00,23.00,36.50,1057.25,0.00,0.00,0.00,22.935,99.25,1.83,1000.00
1,4,4,41-50,April,Lomond,6.00,23.00,34.71,652.00,0.00,0.00,0.00,25.09857142857143,37.86,2.00,999.00
1,4,4,41-50,April,Macdui,6.00,24.00,39.17,561.83,0.00,0.00,0.00,24.92833333333333,24.17,3.00,1000.00
1,4,4,41-50,April,Nevis,12.00,21.00,40.13,641.75,0.00,0.00,0.00,25.736250000000002,36.75,1.20,1000.00
1,4,4,41-50,April,Reception,6.00,19.00,40.13,414.00,0.00,,,25.60375,1.63,1.86,999.88
1,4,4,41-50,April,Suilven,8.00,24.00,40.13,511.50,0.00,0.00,0.00,28.23,16.50,3.83,1000.00
1,4,4,51-60,April,Collaborative Area,20.00,21.00,43.88,1417.00,0.00,0.00,0.00,26,154.63,2.17,1000.00
1,4,4,51-60,April,Common Area A,8.00,24.00,37.88,434.50,0.00,0.00,0.00,26.70375,4.63,2.14,999.13
1,4,4,51-60,April,Common Area B,16.00,20.00,40.00,501.88,0.00,0.00,0.00,25.44875,15.00,2.75,1000.13
1,4,4,51-60,April,Common Area C,12.00,21.00,40.25,1346.75,0.00,0.00,0.00,24.76625,144.13,2.33,999.13
1,4,4,51-60,April,Dumyat,12.00,23.00,40.00,714.75,0.00,0.00,0.00,25.127500000000005,47.25,2.67,999.75
1,4,4,51-60,April,Kitchen,14.00,22.13,40.38,422.63,0.00,,,25.2625,3.13,3.14,999.75
1,4,4,51-60,April,Library/Research,8.00,23.00,36.75,1060.50,0.00,0.00,0.00,22.926250000000003,99.75,1.60,1000.13
1,4,4,51-60,April,Lomond,6.00,23.00,35.29,653.57,0.00,0.00,0.00,25.078571428571426,38.43,2.80,999.14
1,4,4,51-60,April,Macdui,6.00,24.00,38.00,561.00,0.00,0.00,0.00,24.715714285714284,24.14,3.80,999.71
1,4,4,51-60,April,Nevis,12.00,21.00,37.75,641.75,0.00,0.00,0.00,25.7375,36.75,1.38,1000.13
1,4,4,51-60,April,Reception,6.00,19.13,40.25,411.00,0.00,,,25.301250000000003,2.25,2.00,999.88
1,4,4,51-60,April,Suilven,8.00,24.00,41.50,507.00,0.00,0.00,0.00,28.301666666666666,16.00,3.17,1000.00
1,4,5,01-10,April,Collaborative Area,20.00,21.00,43.29,1415.57,0.00,0.00,0.00,25.784285714285712,154.29,2.67,1000.00
1,4,5,01-10,April,Common Area A,8.00,24.00,39.00,433.33,0.00,0.00,0.00,26.756666666666664,4.33,3.00,999.33
1,4,5,01-10,April,Common Area B,16.00,20.00,41.29,498.57,0.00,0.00,0.00,25.424285714285713,14.43,2.40,1000.00
1,4,5,01-10,April,Common Area C,12.00,21.00,40.33,1349.17,0.00,0.00,0.00,24.82166666666667,144.50,3.00,999.50
1,4,5,01-10,April,Dumyat,12.00,23.00,40.29,716.86,0.00,0.00,0.00,25.20714285714286,47.57,2.14,999.71
1,4,5,01-10,April,Kitchen,14.00,22.00,42.17,417.33,0.00,,,25.174999999999997,1.83,2.80,1000.00
1,4,5,01-10,April,Library/Research,8.00,23.00,37.57,1043.00,0.00,0.00,0.00,22.902857142857147,97.00,2.25,1000.00
1,4,5,01-10,April,Lomond,6.00,23.00,35.14,655.29,0.00,0.00,0.00,25.055714285714284,38.57,1.83,999.14
1,4,5,01-10,April,Macdui,6.00,24.00,40.71,569.43,0.00,0.00,0.00,24.94,25.57,2.50,999.71
1,4,5,01-10,April,Nevis,12.00,21.00,37.86,644.14,0.00,0.00,0.00,25.779999999999998,37.14,2.00,1000.00
1,4,5,01-10,April,Reception,6.00,19.00,40.86,402.71,0.00,,,25.297142857142855,,3.00,999.71
1,4,5,01-10,April,Suilven,8.00,24.00,40.29,501.00,0.00,0.00,0.00,28.255714285714284,15.00,3.33,1000.00
1,4,5,11-20,April,Collaborative Area,20.00,21.00,44.00,1384.56,0.00,0.00,0.00,26.004444444444445,149.33,3.00,1000.00
1,4,5,11-20,April,Common Area A,8.00,24.00,39.70,430.30,0.00,0.00,0.00,26.778999999999996,3.80,2.29,1000.00
1,4,5,11-20,April,Common Area B,16.00,20.00,41.43,497.71,0.00,0.00,0.00,25.41714285714286,14.29,2.00,1000.00
1,4,5,11-20,April,Common Area C,12.00,21.00,39.38,1340.75,0.00,0.00,0.00,24.76625,143.25,3.40,1000.00
1,4,5,11-20,April,Dumyat,12.00,23.00,40.44,719.33,0.00,0.00,0.00,25.112222222222222,47.89,3.00,1000.00
1,4,5,11-20,April,Kitchen,14.00,22.00,45.00,410.44,0.00,,,25.073333333333338,1.11,3.60,1000.00
1,4,5,11-20,April,Library/Research,8.00,23.00,37.22,1030.56,0.00,0.00,0.00,22.895555555555553,95.44,1.43,1000.00
1,4,5,11-20,April,Lomond,6.00,23.00,35.25,659.38,0.00,0.00,0.00,25.08625,39.38,1.50,999.25
1,4,5,11-20,April,Macdui,6.00,24.00,38.00,576.50,0.00,0.00,0.00,24.54875,26.75,2.25,1000.00
1,4,5,11-20,April,Nevis,12.00,21.00,37.78,651.00,0.00,0.00,0.00,25.761111111111113,38.00,2.40,1000.00
1,4,5,11-20,April,Reception,6.00,19.00,40.89,400.89,0.00,,,25.516666666666666,,3.60,1000.00
1,4,5,11-20,April,Suilven,8.00,24.00,41.11,495.00,0.00,0.00,0.00,28.251111111111115,14.33,5.33,1000.00
1,4,5,21-30,April,Collaborative Area,20.00,21.00,43.22,1344.67,0.00,0.00,0.00,25.683333333333337,143.22,1.88,1000.00
1,4,5,21-30,April,Common Area A,8.00,24.00,43.44,426.56,0.00,0.00,0.00,26.70444444444444,3.22,2.14,1000.00
1,4,5,21-30,April,Common Area B,16.00,20.00,45.33,493.89,0.00,0.00,0.00,25.42,13.67,3.40,1000.89
1,4,5,21-30,April,Common Area C,12.00,21.00,38.71,1335.57,0.00,0.00,0.00,24.722857142857144,142.14,2.50,1000.00
1,4,5,21-30,April,Dumyat,12.00,23.00,43.44,720.67,0.00,0.00,0.00,25.187777777777782,48.11,3.75,1000.00
1,4,5,21-30,April,Kitchen,14.00,22.00,45.33,405.67,0.00,,,24.927777777777777,1.00,3.00,1000.00
1,4,5,21-30,April,Library/Research,8.00,23.00,38.56,1028.78,0.00,0.00,0.00,22.885555555555552,95.22,1.80,1000.89
1,4,5,21-30,April,Lomond,6.00,22.88,35.38,669.38,0.00,0.00,0.00,25.048750000000002,40.75,1.57,1000.00
1,4,5,21-30,April,Macdui,6.00,24.00,42.33,576.11,0.00,0.00,0.00,24.91111111111111,26.67,2.83,1000.00
1,4,5,21-30,April,Nevis,12.00,21.00,38.78,651.00,0.00,0.00,0.00,25.788888888888888,38.00,1.60,1000.22
1,4,5,21-30,April,Reception,6.00,19.00,43.22,401.67,0.00,,,25.633333333333336,,2.29,1000.00
1,4,5,21-30,April,Suilven,8.00,24.00,40.00,492.11,0.00,0.00,0.00,28.233333333333334,13.67,5.20,1000.89
1,4,5,31-40,April,Collaborative Area,20.00,21.00,43.88,1296.13,0.00,0.00,0.00,25.56375,135.63,1.57,1000.50
1,4,5,31-40,April,Common Area A,8.00,24.00,44.63,424.50,0.00,0.00,0.00,26.6375,3.00,2.60,1000.00
1,4,5,31-40,April,Common Area B,16.00,20.00,45.29,485.14,0.00,0.00,0.00,25.415714285714284,12.29,2.20,1001.00
1,4,5,31-40,April,Common Area C,12.00,21.00,39.50,1319.00,0.00,0.00,0.00,24.69,139.50,2.00,1000.00
1,4,5,31-40,April,Dumyat,12.00,23.00,42.13,706.50,0.00,0.00,0.00,25.065000000000005,46.00,2.60,1000.00
1,4,5,31-40,April,Kitchen,14.00,22.00,44.38,400.13,0.00,,,24.80625,,3.17,1000.25
1,4,5,31-40,April,Library/Research,8.00,23.00,39.88,1043.00,0.00,0.00,0.00,22.88375,97.00,1.71,1001.00
1,4,5,31-40,April,Lomond,6.00,22.00,35.43,704.71,0.00,0.00,0.00,25.16571428571429,45.86,1.60,1000.00
1,4,5,31-40,April,Macdui,6.00,24.00,41.33,560.17,0.00,0.00,0.00,24.838333333333335,24.17,3.00,1000.17
1,4,5,31-40,April,Nevis,12.00,21.00,40.50,651.00,0.00,0.00,0.00,25.73875,38.00,1.60,1000.88
1,4,5,31-40,April,Reception,6.00,19.00,42.63,401.25,0.00,,,25.71,,2.13,1000.00
1,4,5,31-40,April,Suilven,8.00,24.00,40.60,491.20,0.00,0.00,0.00,28.297999999999995,13.60,3.75,1001.00
1,4,5,41-50,April,Collaborative Area,20.00,21.00,43.90,1270.00,0.00,0.00,0.00,25.561999999999998,131.70,1.38,1000.90
1,4,5,41-50,April,Common Area A,8.00,24.00,44.80,422.40,0.00,0.00,0.00,26.619000000000007,2.70,2.86,1000.00
1,4,5,41-50,April,Common Area B,16.00,20.00,44.13,470.38,0.00,0.00,0.00,25.405,10.00,2.00,1001.00
1,4,5,41-50,April,Common Area C,12.00,21.00,39.50,1298.00,0.00,0.00,0.00,24.543,136.50,1.78,1000.00
1,4,5,41-50,April,Dumyat,12.00,23.00,42.70,698.50,0.00,0.00,0.00,25.060000000000002,44.80,2.00,1000.30
1,4,5,41-50,April,Kitchen,14.00,22.00,42.60,400.20,0.00,,,24.672,,2.86,1000.50
1,4,5,41-50,April,Library/Research,8.00,23.00,41.11,1047.22,0.00,0.00,0.00,22.86777777777778,97.67,1.67,1001.00
1,4,5,41-50,April,Lomond,6.00,22.00,35.63,730.75,0.00,0.00,0.00,25.1525,49.50,1.43,1000.00
1,4,5,41-50,April,Macdui,6.00,24.00,41.43,553.86,0.00,0.00,0.00,24.825714285714287,23.29,1.67,1000.29
1,4,5,41-50,April,Nevis,12.00,21.00,38.90,653.80,0.00,0.00,0.00,25.701999999999998,38.40,1.75,1001.00
1,4,5,41-50,April,Reception,6.00,19.00,43.10,401.10,0.00,,,25.770999999999997,,2.11,1000.50
1,4,5,41-50,April,Suilven,8.00,24.00,41.25,489.13,0.00,0.00,0.00,28.24875,12.88,3.00,1001.00
1,4,5,51-60,April,Collaborative Area,20.00,21.00,43.89,1290.00,0.00,0.00,0.00,25.712222222222223,134.78,1.43,1000.89
1,4,5,51-60,April,Common Area A,8.00,24.00,43.44,419.33,0.00,0.00,0.00,26.687777777777775,2.44,2.13,1000.67
1,4,5,51-60,April,Common Area B,16.00,20.00,42.89,456.22,0.00,0.00,0.00,25.36888888888889,7.78,2.83,1000.89
1,4,5,51-60,April,Common Area C,12.00,21.00,39.00,1289.11,0.00,0.00,0.00,24.655555555555555,135.11,1.89,1000.78
1,4,5,51-60,April,Dumyat,12.00,23.00,41.89,694.89,0.00,0.00,0.00,25.054444444444446,44.33,2.57,1000.78
1,4,5,51-60,April,Kitchen,14.00,22.00,42.00,403.11,0.00,,,24.808888888888887,2.00,2.50,1000.78
1,4,5,51-60,April,Library/Research,8.00,23.00,40.38,1047.75,0.00,0.00,0.00,22.867500000000003,97.75,1.60,1000.88
1,4,5,51-60,April,Lomond,6.00,22.11,34.89,731.78,0.00,0.00,0.00,25.11,49.89,1.67,1000.56
1,4,5,51-60,April,Macdui,6.00,24.00,41.13,548.50,0.00,0.00,0.00,24.87,22.00,2.17,1000.75
1,4,5,51-60,April,Nevis,12.00,21.00,37.67,662.56,0.00,0.00,0.00,25.722222222222218,39.67,3.00,1000.89
1,4,5,51-60,April,Reception,6.00,19.00,44.00,401.78,0.00,,,25.74222222222222,,2.20,1000.89
1,4,5,51-60,April,Suilven,8.00,24.00,40.29,489.86,0.00,0.00,0.00,28.279999999999998,13.14,2.83,1001.29
1,4,6,01-10,April,Collaborative Area,20.00,21.00,43.70,1266.00,0.00,0.00,0.00,25.455,131.10,2.17,1001.00
1,4,6,01-10,April,Common Area A,8.00,24.00,41.60,411.00,0.00,0.00,0.00,26.607,1.00,2.29,1001.00
1,4,6,01-10,April,Common Area B,16.00,20.00,42.60,435.40,0.00,0.00,0.00,25.373,4.90,3.33,1001.10
1,4,6,01-10,April,Common Area C,12.00,21.00,38.22,1261.00,0.00,0.00,0.00,24.615555555555556,130.33,2.29,1001.00
1,4,6,01-10,April,Dumyat,12.00,23.00,41.80,681.50,0.00,0.00,0.00,24.856,42.10,3.00,1001.00
1,4,6,01-10,April,Kitchen,14.00,22.40,42.20,401.00,0.00,,,24.816,,2.50,1001.00
1,4,6,01-10,April,Library/Research,8.00,23.00,38.90,1054.40,0.00,0.00,0.00,22.838,98.80,1.56,1001.00
1,4,6,01-10,April,Lomond,6.00,22.00,35.44,768.56,0.00,0.00,0.00,25.166666666666664,55.56,2.40,1001.00
1,4,6,01-10,April,Macdui,6.00,24.00,39.70,547.50,0.00,0.00,0.00,24.544999999999998,22.00,3.50,1001.00
1,4,6,01-10,April,Nevis,12.00,21.00,37.70,665.00,0.00,0.00,0.00,25.712,40.00,1.43,1001.00
1,4,6,01-10,April,Reception,6.00,19.00,43.90,402.20,0.00,,,25.796999999999997,1.00,3.00,1001.00
1,4,6,01-10,April,Suilven,8.00,24.00,41.60,492.50,0.00,0.00,0.00,28.226,13.90,4.14,1002.00
1,4,6,11-20,April,Collaborative Area,20.00,21.00,43.88,1241.38,0.00,0.00,0.00,25.6675,127.75,2.20,1001.00
1,4,6,11-20,April,Common Area A,8.00,24.00,41.50,404.00,0.00,0.00,0.00,26.564999999999998,1.00,3.00,1001.00
1,4,6,11-20,April,Common Area B,16.00,20.00,41.50,423.25,0.00,0.00,0.00,25.357499999999998,2.88,2.00,1001.88
1,4,6,11-20,April,Common Area C,12.00,21.00,38.43,1246.43,0.00,0.00,0.00,24.57428571428571,128.57,3.67,1001.00
1,4,6,11-20,April,Dumyat,12.00,23.00,41.25,674.13,0.00,0.00,0.00,24.94625,41.00,3.00,1001.00
1,4,6,11-20,April,Kitchen,14.00,23.00,43.38,401.38,0.00,,,24.82375,,2.14,1001.00
1,4,6,11-20,April,Library/Research,8.00,23.00,39.13,1059.63,0.00,0.00,0.00,22.819999999999997,99.63,1.71,1001.50
1,4,6,11-20,April,Lomond,6.00,22.00,35.38,793.75,0.00,0.00,0.00,25.16375,59.63,2.60,1001.00
1,4,6,11-20,April,Macdui,6.00,24.00,42.38,542.25,0.00,0.00,0.00,24.869999999999997,20.75,3.33,1001.00
1,4,6,11-20,April,Nevis,12.00,21.00,37.88,665.00,0.00,0.00,0.00,25.708750000000002,40.00,1.17,1001.00
1,4,6,11-20,April,Reception,6.00,19.00,41.25,401.50,0.00,,,25.83375,1.00,2.14,1001.00
1,4,6,11-20,April,Suilven,8.00,24.00,40.38,491.25,0.00,0.00,0.00,28.251250000000002,13.63,5.60,1002.00
1,4,6,21-30,April,Collaborative Area,20.00,21.00,43.67,1200.78,0.00,0.00,0.00,25.512222222222228,121.44,1.71,1001.00
1,4,6,21-30,April,Common Area A,8.00,24.00,42.56,400.22,0.00,0.00,0.00,26.447777777777773,,2.50,1001.00
1,4,6,21-30,April,Common Area B,16.00,20.00,41.11,406.22,0.00,0.00,0.00,25.33222222222222,1.20,3.00,1002.00
1,4,6,21-30,April,Common Area C,12.00,21.00,38.33,1227.00,0.00,0.00,0.00,24.619999999999997,125.44,3.00,1001.00
1,4,6,21-30,April,Dumyat,12.00,23.00,41.44,668.89,0.00,0.00,0.00,24.843333333333334,40.33,2.25,1001.00
1,4,6,21-30,April,Kitchen,14.00,23.00,41.67,400.89,0.00,,,24.582222222222217,,2.83,1001.00
1,4,6,21-30,April,Library/Research,8.00,23.00,38.67,1059.89,0.00,0.00,0.00,22.801111111111112,99.67,1.71,1002.00
1,4,6,21-30,April,Lomond,6.00,22.00,34.43,816.29,0.00,0.00,0.00,25.26,62.71,2.75,1001.00
1,4,6,21-30,April,Macdui,6.00,24.00,39.38,543.13,0.00,0.00,0.00,24.50375,20.88,2.00,1001.00
1,4,6,21-30,April,Nevis,12.00,21.00,38.67,665.00,0.00,0.00,0.00,25.68111111111111,40.00,1.57,1001.00
1,4,6,21-30,April,Reception,6.00,19.00,41.11,400.78,0.00,,,25.36333333333333,1.00,2.00,1001.00
1,4,6,21-30,April,Suilven,8.00,24.00,41.44,489.89,0.00,0.00,0.00,28.296666666666667,13.22,3.86,1002.00
1,4,6,31-40,April,Collaborative Area,20.00,21.00,44.11,1167.11,0.00,0.00,0.00,25.433333333333337,116.11,1.33,1001.00
1,4,6,31-40,April,Common Area A,8.00,24.00,41.80,400.10,0.00,0.00,0.00,26.556,,2.33,1001.00
1,4,6,31-40,April,Common Area B,16.00,20.00,41.67,403.33,0.00,0.00,0.00,25.3,,3.50,1002.00
1,4,6,31-40,April,Common Area C,12.00,21.00,38.25,1207.13,0.00,0.00,0.00,24.67875,122.88,2.14,1001.00
1,4,6,31-40,April,Dumyat,12.00,23.00,42.00,662.11,0.00,0.00,0.00,24.81888888888889,39.56,2.50,1001.00
1,4,6,31-40,April,Kitchen,14.00,23.00,43.00,400.89,0.00,,,24.64777777777778,,2.75,1001.00
1,4,6,31-40,April,Library/Research,8.00,23.00,38.89,1062.00,0.00,0.00,0.00,22.788888888888888,100.00,2.17,1001.78
1,4,6,31-40,April,Lomond,6.00,22.00,35.43,835.14,0.00,0.00,0.00,25.312857142857148,65.43,1.50,1001.00
1,4,6,31-40,April,Macdui,6.00,24.00,40.57,542.00,0.00,0.00,0.00,24.767142857142854,20.71,2.80,1001.00
1,4,6,31-40,April,Nevis,12.00,21.00,40.56,670.56,0.00,0.00,0.00,25.737777777777776,40.56,2.29,1001.00
1,4,6,31-40,April,Reception,6.00,19.00,41.56,400.78,0.00,,,25.313333333333333,1.00,2.29,1001.00
1,4,6,31-40,April,Suilven,8.00,24.00,40.44,485.00,0.00,0.00,0.00,28.25222222222222,12.22,4.00,1002.00
1,4,6,41-50,April,Collaborative Area,20.00,21.00,43.63,1121.13,0.00,0.00,0.00,25.31875,109.38,1.33,1001.00
1,4,6,41-50,April,Common Area A,8.00,24.00,42.00,400.38,0.00,0.00,0.00,26.5775,,3.43,1001.00
1,4,6,41-50,April,Common Area B,16.00,20.00,42.00,405.38,0.00,0.00,0.00,25.29,,2.38,1002.00
1,4,6,41-50,April,Common Area C,12.00,21.00,38.14,1196.71,0.00,0.00,0.00,24.465714285714284,121.29,2.17,1001.00
1,4,6,41-50,April,Dumyat,12.00,23.00,42.38,659.38,0.00,0.00,0.00,24.762500000000003,39.25,2.83,1001.00
1,4,6,41-50,April,Kitchen,14.00,23.00,43.50,400.88,0.00,,,24.635,,3.00,1001.00
1,4,6,41-50,April,Library/Research,8.00,23.00,39.38,1050.13,0.00,0.00,0.00,22.779999999999998,98.13,2.13,1002.00
1,4,6,41-50,April,Lomond,6.00,22.00,35.43,842.00,0.00,0.00,0.00,25.231428571428577,66.57,1.40,1001.00
1,4,6,41-50,April,Macdui,6.00,24.00,41.29,541.00,0.00,0.00,0.00,24.614285714285717,20.57,3.60,1001.00
1,4,6,41-50,April,Nevis,12.00,21.00,38.25,672.50,0.00,0.00,0.00,25.745,40.75,2.20,1001.00
1,4,6,41-50,April,Reception,6.00,19.00,41.13,401.88,0.00,,,25.46625,,2.83,1001.00
1,4,6,41-50,April,Suilven,8.00,24.00,40.63,480.50,0.00,0.00,0.00,28.227500000000003,11.50,2.75,1002.00
1,4,6,51-60,April,Collaborative Area,20.00,21.00,43.75,1108.50,0.00,0.00,0.00,25.41,107.25,1.20,1001.00
1,4,6,51-60,April,Common Area A,8.00,24.00,43.00,402.57,0.00,0.00,0.00,26.507142857142856,2.00,2.83,1001.00
1,4,6,51-60,April,Common Area B,16.00,20.00,43.33,409.83,0.00,0.00,0.00,25.2,3.00,2.83,1001.83
1,4,6,51-60,April,Common Area C,12.00,21.00,38.13,1188.13,0.00,0.00,0.00,24.470000000000002,119.63,2.00,1001.00
1,4,6,51-60,April,Dumyat,12.00,23.00,43.50,647.50,0.00,0.00,0.00,24.06625,37.25,3.00,1001.00
1,4,6,51-60,April,Kitchen,14.00,22.88,44.25,402.38,0.00,,,24.7375,,2.00,1001.00
1,4,6,51-60,April,Library/Research,8.00,23.00,40.71,1036.14,0.00,0.00,0.00,22.774285714285718,96.14,3.00,1001.86
1,4,6,51-60,April,Lomond,6.00,22.00,35.50,840.63,0.00,0.00,0.00,25.22125,66.25,1.33,1001.00
1,4,6,51-60,April,Macdui,6.00,24.00,40.63,541.38,0.00,0.00,0.00,24.345,20.63,2.86,1001.00
1,4,6,51-60,April,Nevis,12.00,21.00,37.88,668.75,0.00,0.00,0.00,25.428750000000004,40.38,1.50,1001.00
1,4,6,51-60,April,Reception,6.00,19.50,41.88,404.63,0.00,,,25.681250000000002,1.00,3.17,1001.00
1,4,6,51-60,April,Suilven,8.00,24.00,41.25,477.25,0.00,0.00,0.00,28.28375,10.88,3.71,1002.00
