Day,Month,Hr,MinuteZone,MonthName,Space Name,Average of MaxOccupants,Average of Humid,Average of Noise,Average of CO2,Average of Presence,Average of Occupancy,Average of OccupancyPercentage,Average of Temperature_Ajusted,Average of VOC,Average of Lux,Average of Pressure
2,11,4,01-10,November,Common Area A,8.00,29.00,39.67,765.00,0.00,0.00,0.00,27.905555555555555,55.00,3.20,1008.44
2,11,4,01-10,November,Common Area B,16.00,26.00,40.67,1382.67,0.00,0.00,0.00,25.41111111111111,149.00,3.40,1009.00
2,11,4,01-10,November,Common Area C,12.00,25.00,37.56,1790.56,0.00,0.00,0.00,26.65777777777778,211.11,3.22,1008.67
2,11,4,01-10,November,Dumyat,12.00,27.00,40.56,1095.11,0.00,0.00,0.00,25.67444444444444,105.78,2.25,1008.89
2,11,4,01-10,November,Kitchen,14.00,25.00,40.78,812.33,0.00,,,28.28111111111111,62.67,3.33,1009.00
2,11,4,01-10,November,Lomond,6.00,28.00,35.63,1468.63,0.00,0.00,0.00,26.175000000000004,162.38,5.88,1008.00
2,11,4,01-10,November,Macdui,6.00,29.00,38.11,1318.67,0.00,0.00,0.00,24.825555555555557,139.33,2.38,1009.00
2,11,4,01-10,November,Nevis,12.00,23.00,39.00,838.67,0.00,0.00,0.00,27.06,66.33,3.78,1009.00
2,11,4,01-10,November,Reception,6.00,22.33,42.44,908.11,0.00,,,28.685555555555556,77.11,2.38,1009.00
2,11,4,01-10,November,Suilven,8.00,28.00,36.25,1273.88,0.00,0.00,0.00,28.89375,132.38,3.67,1009.00
2,11,4,11-20,November,Common Area A,8.00,30.00,38.33,767.67,0.00,0.00,0.00,27.96222222222222,55.67,2.57,1009.00
2,11,4,11-20,November,Common Area B,16.00,26.00,39.22,1395.22,0.00,0.00,0.00,25.423333333333332,150.89,2.57,1009.00
2,11,4,11-20,November,Common Area C,12.00,25.00,37.63,1805.00,0.00,0.00,0.00,26.977500000000003,213.75,3.75,1009.00
2,11,4,11-20,November,Dumyat,12.00,27.00,39.63,1108.63,0.00,0.00,0.00,25.68125,107.75,2.75,1009.00
2,11,4,11-20,November,Kitchen,14.00,25.00,40.89,821.11,0.00,,,28.285555555555554,63.56,2.60,1009.00
2,11,4,11-20,November,Lomond,6.00,28.00,35.44,1490.56,0.00,0.00,0.00,26.18,165.56,5.89,1008.00
2,11,4,11-20,November,Macdui,6.00,29.00,38.89,1342.00,0.00,0.00,0.00,25.087777777777777,142.67,2.50,1009.00
2,11,4,11-20,November,Nevis,12.00,23.00,39.33,849.78,0.00,0.00,0.00,27.07333333333333,68.11,3.22,1009.00
2,11,4,11-20,November,Reception,6.00,23.00,41.33,914.00,0.00,,,28.568888888888896,78.00,2.11,1009.00
2,11,4,11-20,November,Suilven,8.00,28.00,36.78,1293.00,0.00,0.00,0.00,28.928888888888885,135.56,3.57,1009.00
2,11,4,21-30,November,Common Area A,8.00,30.00,39.00,780.80,0.00,0.00,0.00,27.857000000000006,57.90,1.70,1009.00
2,11,4,21-30,November,Common Area B,16.00,26.00,39.80,1416.90,0.00,0.00,0.00,25.429,154.10,1.70,1009.00
2,11,4,21-30,November,Common Area C,12.00,25.00,38.00,1817.25,0.00,0.00,0.00,27.21,215.50,3.00,1009.00
2,11,4,21-30,November,Dumyat,12.00,27.00,41.00,1131.29,0.00,0.00,0.00,25.662857142857142,110.86,3.75,1009.00
2,11,4,21-30,November,Kitchen,14.00,25.00,41.90,829.20,0.00,,,28.337,64.80,2.14,1009.00
2,11,4,21-30,November,Lomond,6.00,28.50,35.50,1443.00,0.00,0.00,0.00,26.191000000000003,158.40,5.60,1008.10
2,11,4,21-30,November,Macdui,6.00,29.00,38.30,1362.20,0.00,0.00,0.00,24.918,146.20,3.50,1009.00
2,11,4,21-30,November,Nevis,12.00,23.00,40.20,867.30,0.00,0.00,0.00,27.105999999999995,70.90,3.00,1009.00
2,11,4,21-30,November,Reception,6.00,23.00,41.30,930.20,0.00,,,28.361,80.60,3.00,1009.00
2,11,4,21-30,November,Suilven,8.00,28.00,35.90,1314.00,0.00,0.00,0.00,28.979000000000003,138.80,3.13,1009.00
2,11,4,31-40,November,Common Area A,8.00,30.00,38.50,790.80,0.00,0.00,0.00,27.868000000000002,59.10,2.00,1009.00
2,11,4,31-40,November,Common Area B,16.00,26.00,39.90,1441.30,0.00,0.00,0.00,25.419,158.50,2.29,1009.00
2,11,4,31-40,November,Common Area C,12.00,25.00,40.57,1827.14,0.00,0.00,0.00,27.124285714285715,216.71,3.86,1009.00
2,11,4,31-40,November,Dumyat,12.00,27.00,40.44,1145.33,0.00,0.00,0.00,25.65,113.11,2.20,1009.00
2,11,4,31-40,November,Kitchen,14.00,25.00,44.00,838.00,0.00,,,28.307,66.50,1.90,1009.00
2,11,4,31-40,November,Lomond,6.00,29.00,35.13,1379.25,0.00,0.00,0.00,26.223750000000003,148.75,5.63,1008.25
2,11,4,31-40,November,Macdui,6.00,29.00,40.00,1386.70,0.00,0.00,0.00,25.064000000000004,149.80,3.33,1009.00
2,11,4,31-40,November,Nevis,12.00,23.00,40.90,880.00,0.00,0.00,0.00,27.079,72.80,3.10,1009.00
2,11,4,31-40,November,Reception,6.00,23.00,41.70,937.40,0.00,,,28.662,81.60,3.00,1009.00
2,11,4,31-40,November,Suilven,8.00,28.00,36.89,1342.00,0.00,0.00,0.00,28.91222222222222,143.00,2.75,1009.00
2,11,4,41-50,November,Common Area A,8.00,30.00,38.80,797.40,0.00,0.00,0.00,27.883999999999997,60.40,2.80,1009.00
2,11,4,41-50,November,Common Area B,16.00,26.00,39.80,1459.60,0.00,0.00,0.00,25.413000000000004,161.40,2.67,1009.00
2,11,4,41-50,November,Common Area C,12.00,25.00,41.38,1833.38,0.00,0.00,0.00,27.21625,217.75,3.25,1009.00
2,11,4,41-50,November,Dumyat,12.00,27.00,40.50,1168.88,0.00,0.00,0.00,25.672500000000003,116.88,2.17,1009.00
2,11,4,41-50,November,Kitchen,14.00,25.00,44.30,845.00,0.00,,,28.284000000000002,67.30,2.57,1009.00
2,11,4,41-50,November,Lomond,6.00,29.00,35.22,1333.11,0.00,0.00,0.00,26.252222222222223,141.78,6.00,1008.56
2,11,4,41-50,November,Macdui,6.00,29.00,38.40,1414.10,0.00,0.00,0.00,25.051000000000002,153.70,3.00,1009.00
2,11,4,41-50,November,Nevis,12.00,23.00,40.90,888.40,0.00,0.00,0.00,27.097,73.70,3.30,1009.00
2,11,4,41-50,November,Reception,6.00,22.20,43.30,951.00,0.00,,,28.865999999999996,83.00,3.00,1009.00
2,11,4,41-50,November,Suilven,8.00,28.00,36.44,1352.33,0.00,0.00,0.00,28.973333333333333,144.67,2.56,1009.22
2,11,4,51-60,November,Common Area A,8.00,29.90,38.50,803.60,0.00,0.00,0.00,27.9,61.40,2.75,1008.90
2,11,4,51-60,November,Common Area B,16.00,26.00,40.00,1467.60,0.00,0.00,0.00,25.421,162.40,2.67,1009.00
2,11,4,51-60,November,Common Area C,12.00,25.00,41.00,1844.33,0.00,0.00,0.00,27.12166666666667,219.67,3.67,1009.00
2,11,4,51-60,November,Dumyat,12.00,27.00,40.33,1185.00,0.00,0.00,0.00,25.630000000000006,119.00,1.50,1009.00
2,11,4,51-60,November,Kitchen,14.00,25.00,43.90,849.70,0.00,,,28.302999999999997,67.80,3.17,1009.00
2,11,4,51-60,November,Lomond,6.00,29.00,35.10,1325.20,0.00,0.00,0.00,26.201999999999998,140.50,5.80,1008.90
2,11,4,51-60,November,Macdui,6.00,29.00,39.00,1415.50,0.00,0.00,0.00,24.990000000000002,154.38,3.17,1009.00
2,11,4,51-60,November,Nevis,12.00,23.00,39.70,890.10,0.00,0.00,0.00,27.086000000000002,73.80,3.60,1009.00
2,11,4,51-60,November,Reception,6.00,22.00,42.90,966.90,0.00,,,28.758000000000003,85.60,2.38,1008.90
2,11,4,51-60,November,Suilven,8.00,28.00,37.33,1349.67,0.00,0.00,0.00,28.925555555555555,144.33,3.14,1009.89
2,11,5,01-10,November,Common Area A,8.00,30.00,40.40,815.00,0.00,0.00,0.00,27.878000000000004,63.00,1.70,1009.00
2,11,5,01-10,November,Common Area B,16.00,26.00,40.20,1512.80,0.00,0.00,0.00,25.431000000000004,168.80,1.40,1009.00
2,11,5,01-10,November,Common Area C,12.00,25.00,40.17,1858.33,0.00,0.00,0.00,27.36833333333334,221.67,3.50,1009.00
2,11,5,01-10,November,Dumyat,12.00,27.00,40.38,1202.75,0.00,0.00,0.00,25.659999999999997,121.75,2.29,1009.00
2,11,5,01-10,November,Kitchen,14.00,25.00,44.10,866.20,0.00,,,28.301,70.40,2.11,1009.00
2,11,5,01-10,November,Lomond,6.00,29.50,35.38,1293.63,0.00,0.00,0.00,26.276249999999997,135.63,5.75,1009.00
2,11,5,01-10,November,Macdui,6.00,29.00,39.70,1457.60,0.00,0.00,0.00,25.062999999999995,160.80,2.83,1009.00
2,11,5,01-10,November,Nevis,12.00,23.00,38.80,910.40,0.00,0.00,0.00,27.067,77.20,3.40,1009.00
2,11,5,01-10,November,Reception,6.00,22.00,42.00,988.56,0.00,,,28.66111111111111,89.44,2.11,1009.00
2,11,5,01-10,November,Suilven,8.00,28.00,36.89,1368.44,0.00,0.00,0.00,28.894444444444446,147.11,3.29,1010.00
2,11,5,11-20,November,Common Area A,8.00,30.00,39.90,825.60,0.00,0.00,0.00,27.899,64.00,1.75,1009.00
2,11,5,11-20,November,Common Area B,16.00,26.00,40.10,1532.00,0.00,0.00,0.00,25.426000000000002,172.00,2.00,1009.10
2,11,5,11-20,November,Common Area C,12.00,25.00,39.00,1870.00,0.00,0.00,0.00,27.29888888888889,223.67,3.11,1009.00
2,11,5,11-20,November,Dumyat,12.00,27.00,41.00,1216.14,0.00,0.00,0.00,25.63857142857143,123.86,2.75,1009.00
2,11,5,11-20,November,Kitchen,14.00,25.00,44.30,874.90,0.00,,,28.306,71.60,2.75,1009.00
2,11,5,11-20,November,Lomond,6.00,30.00,35.30,1297.60,0.00,0.00,0.00,26.212,136.20,5.80,1009.00
2,11,5,11-20,November,Macdui,6.00,29.00,38.40,1470.80,0.00,0.00,0.00,24.906000000000002,162.60,2.25,1009.00
2,11,5,11-20,November,Nevis,12.00,23.00,38.00,925.00,0.00,0.00,0.00,27.064999999999998,79.50,3.10,1009.00
2,11,5,11-20,November,Reception,6.00,22.50,42.00,1002.00,0.00,,,28.381999999999998,90.90,2.50,1009.00
2,11,5,11-20,November,Suilven,8.00,28.00,36.70,1369.20,0.00,0.00,0.00,28.945999999999998,147.20,3.67,1010.00
2,11,5,21-30,November,Common Area A,8.00,30.00,39.67,839.00,0.00,0.00,0.00,27.857777777777773,66.33,2.40,1009.00
2,11,5,21-30,November,Common Area B,16.00,26.00,41.11,1549.78,0.00,0.00,0.00,25.39333333333333,174.78,3.00,1009.11
2,11,5,21-30,November,Common Area C,12.00,25.57,39.00,1868.57,0.00,0.00,0.00,26.95428571428571,223.29,3.43,1009.00
2,11,5,21-30,November,Dumyat,12.00,27.00,41.86,1233.71,0.00,0.00,0.00,25.687142857142856,126.57,4.00,1009.00
2,11,5,21-30,November,Kitchen,14.00,27.67,44.22,894.56,0.00,,,28.313333333333333,75.11,4.00,1009.00
2,11,5,21-30,November,Lomond,6.00,28.22,35.44,1396.56,0.00,0.00,0.00,26.26888888888889,151.22,5.67,1009.00
2,11,5,21-30,November,Macdui,6.00,29.00,41.11,1505.78,0.00,0.00,0.00,25.1,168.11,2.22,1009.00
2,11,5,21-30,November,Nevis,12.00,23.00,37.25,934.75,0.00,0.00,0.00,27.055,80.75,3.00,1009.00
2,11,5,21-30,November,Reception,6.00,23.33,42.33,991.78,0.00,,,28.620000000000005,89.44,3.17,1009.00
2,11,5,21-30,November,Suilven,8.00,28.00,37.67,1364.67,0.00,0.00,0.00,29.02,146.67,3.80,1010.00
2,11,5,31-40,November,Common Area A,8.00,30.00,41.67,861.33,0.00,0.00,0.00,27.968888888888888,69.89,3.50,1009.00
2,11,5,31-40,November,Common Area B,16.00,26.00,40.33,1578.22,0.00,0.00,0.00,25.40666666666667,179.22,2.20,1010.00
2,11,5,31-40,November,Common Area C,12.00,26.00,38.00,1859.29,0.00,0.00,0.00,26.77285714285714,221.86,3.00,1009.00
2,11,5,31-40,November,Dumyat,12.00,27.00,42.00,1252.00,0.00,0.00,0.00,25.638749999999998,129.38,2.50,1009.00
2,11,5,31-40,November,Kitchen,14.00,29.78,43.22,884.11,0.00,,,28.316666666666663,73.22,2.14,1009.00
2,11,5,31-40,November,Lomond,6.00,26.78,35.22,1701.00,0.00,0.00,0.00,26.134444444444444,197.67,5.56,1009.00
2,11,5,31-40,November,Macdui,6.00,29.00,39.25,1524.50,0.00,0.00,0.00,24.905,170.75,2.00,1009.00
2,11,5,31-40,November,Nevis,12.00,23.67,37.44,952.67,0.00,0.00,0.00,27.02333333333333,83.67,3.33,1009.00
2,11,5,31-40,November,Reception,6.00,24.00,43.56,964.78,0.00,,,28.823333333333338,85.22,2.80,1009.00
2,11,5,31-40,November,Suilven,8.00,28.00,36.63,1371.75,0.00,0.00,0.00,28.97,147.50,4.00,1010.00
2,11,5,41-50,November,Common Area A,8.00,30.00,43.33,873.22,11.11,0.11,1.33,27.852222222222224,71.44,2.00,1009.00
2,11,5,41-50,November,Common Area B,16.00,26.00,46.88,1596.00,0.00,0.00,0.00,25.4175,182.00,1.57,1010.00
2,11,5,41-50,November,Common Area C,12.00,26.00,44.29,1867.14,0.00,0.00,0.00,26.78714285714286,223.14,3.57,1009.00
2,11,5,41-50,November,Dumyat,12.00,28.00,42.11,1270.33,0.00,0.00,0.00,25.681111111111118,132.11,2.00,1009.00
2,11,5,41-50,November,Kitchen,14.00,30.00,45.89,853.22,0.00,,,28.29111111111111,68.44,2.00,1009.00
2,11,5,41-50,November,Lomond,6.00,27.33,39.89,1777.78,0.00,0.00,0.00,25.615555555555556,209.33,5.89,1009.00
2,11,5,41-50,November,Macdui,6.00,29.00,43.88,1538.50,0.00,0.00,0.00,25.152500000000003,173.00,2.33,1009.00
2,11,5,41-50,November,Nevis,12.00,24.00,37.78,963.78,0.00,0.00,0.00,27.054444444444446,85.44,3.44,1009.00
2,11,5,41-50,November,Reception,6.00,24.00,43.78,951.11,0.00,,,28.71888888888889,83.11,2.86,1009.00
2,11,5,41-50,November,Suilven,8.00,28.00,40.25,1365.63,0.00,0.00,0.00,28.895,146.63,4.00,1010.00
2,11,5,51-60,November,Common Area A,8.00,30.00,54.70,860.10,70.00,0.90,11.00,27.753999999999998,69.60,2.13,1009.20
2,11,5,51-60,November,Common Area B,16.00,26.20,54.20,1571.20,30.00,0.40,2.40,24.836,178.10,2.14,1009.90
2,11,5,51-60,November,Common Area C,12.00,25.13,49.75,1883.13,62.50,0.75,6.00,26.71875,225.13,3.50,1009.25
2,11,5,51-60,November,Dumyat,12.00,27.44,53.22,1266.44,22.22,0.33,2.67,24.734444444444446,131.44,2.13,1009.67
2,11,5,51-60,November,Kitchen,14.00,28.10,51.60,841.70,0.00,,,28.317,67.00,3.50,1009.40
2,11,5,51-60,November,Lomond,6.00,32.44,43.33,1239.00,0.00,0.00,0.00,22.358888888888888,127.44,5.78,1009.11
2,11,5,51-60,November,Macdui,6.00,29.30,53.00,1555.30,40.00,0.60,9.80,24.858,175.60,2.71,1009.30
2,11,5,51-60,November,Nevis,12.00,23.78,42.00,971.44,0.00,0.00,0.00,27.04111111111111,86.44,3.22,1010.00
2,11,5,51-60,November,Reception,6.00,23.20,51.30,970.50,0.00,,,28.595,86.30,2.25,1009.30
2,11,5,51-60,November,Suilven,8.00,27.44,43.00,1357.33,11.11,0.11,1.33,28.716666666666665,145.67,3.57,1010.00
2,11,6,01-10,November,Common Area A,8.00,30.00,51.00,844.50,100.00,1.20,14.60,27.538999999999998,67.50,2.71,1009.70
2,11,6,01-10,November,Common Area B,16.00,27.70,53.00,1529.60,20.00,0.20,1.20,24.561999999999998,171.60,2.67,1010.00
2,11,6,01-10,November,Common Area C,12.00,25.75,44.25,1853.13,100.00,1.13,9.00,26.26375,220.75,3.38,1009.75
2,11,6,01-10,November,Dumyat,12.00,28.33,50.00,1225.00,0.00,0.00,0.00,22.927777777777774,125.22,2.60,1010.00
2,11,6,01-10,November,Kitchen,14.00,27.40,51.70,817.40,0.00,,,28.294,63.30,2.13,1009.90
2,11,6,01-10,November,Lomond,6.00,42.22,43.33,1307.67,0.00,0.00,0.00,20.706666666666667,137.89,5.33,1009.78
2,11,6,01-10,November,Macdui,6.00,27.22,50.33,1493.56,88.89,1.00,16.11,23.29111111111111,166.11,2.88,1009.89
2,11,6,01-10,November,Nevis,12.00,24.56,42.33,984.00,0.00,0.00,0.00,26.50111111111111,88.44,3.00,1010.00
2,11,6,01-10,November,Reception,6.00,23.00,48.10,988.20,0.00,,,28.349,89.40,2.22,1009.90
2,11,6,01-10,November,Suilven,8.00,28.70,42.70,1354.50,0.00,0.00,0.00,28.157999999999998,145.10,3.22,1010.00
2,11,6,11-20,November,Common Area A,8.00,29.90,46.50,834.80,80.00,0.80,9.60,27.473000000000003,65.40,2.67,1009.00
2,11,6,11-20,November,Common Area B,16.00,28.00,49.20,1504.20,0.00,0.00,0.00,24.317,167.50,1.86,1010.00
2,11,6,11-20,November,Common Area C,12.00,26.63,44.38,1752.00,50.00,0.63,5.00,26.258750000000003,205.63,3.75,1009.00
2,11,6,11-20,November,Dumyat,12.00,29.00,45.57,1179.57,0.00,0.00,0.00,22.815714285714282,118.43,2.14,1009.00
2,11,6,11-20,November,Kitchen,14.00,27.00,52.00,783.40,0.00,,,28.262999999999998,58.30,2.22,1009.00
2,11,6,11-20,November,Lomond,6.00,40.50,44.40,1608.10,0.00,0.00,0.00,21.877,183.40,6.00,1009.00
2,11,6,11-20,November,Macdui,6.00,28.10,44.60,1420.80,0.00,0.00,0.00,22.322000000000003,154.90,3.30,1009.00
2,11,6,11-20,November,Nevis,12.00,26.00,42.10,1031.60,0.00,0.00,0.00,26.088,95.80,3.20,1009.70
2,11,6,11-20,November,Reception,6.00,23.40,45.30,988.20,0.00,,,28.589999999999996,89.40,2.50,1009.00
2,11,6,11-20,November,Suilven,8.00,28.70,43.50,1367.70,0.00,0.00,0.00,28.145,146.90,2.80,1010.00
2,11,6,21-30,November,Common Area A,8.00,29.00,45.70,836.60,0.00,0.00,0.00,27.127999999999997,65.80,3.20,1009.00
2,11,6,21-30,November,Common Area B,16.00,27.70,49.00,1477.60,0.00,0.00,0.00,23.889,164.00,1.80,1010.00
2,11,6,21-30,November,Common Area C,12.00,27.33,44.11,1578.11,0.00,0.00,0.00,25.646666666666672,179.00,3.33,1009.00
2,11,6,21-30,November,Dumyat,12.00,29.00,45.00,1145.57,0.00,0.00,0.00,22.767142857142854,113.14,3.57,1009.00
2,11,6,21-30,November,Kitchen,14.00,26.00,52.20,794.20,0.00,,,28.253000000000004,59.70,3.83,1009.00
2,11,6,21-30,November,Lomond,6.00,40.11,45.00,1359.56,0.00,0.00,0.00,21.566666666666663,145.56,6.00,1009.00
2,11,6,21-30,November,Macdui,6.00,28.00,43.90,1415.40,0.00,0.00,0.00,21.723999999999997,154.00,4.70,1009.00
2,11,6,21-30,November,Nevis,12.00,25.70,42.20,1046.20,0.00,0.00,0.00,26.064,97.80,3.10,1009.60
2,11,6,21-30,November,Reception,6.00,22.60,46.10,1009.80,0.00,,,28.830999999999996,92.30,2.88,1009.00
2,11,6,21-30,November,Suilven,8.00,29.00,43.00,1340.40,0.00,0.00,0.00,27.832,142.70,3.40,1010.00
2,11,6,31-40,November,Common Area A,8.00,29.00,45.40,838.40,0.00,0.00,0.00,27.095000000000006,66.20,5.60,1009.00
2,11,6,31-40,November,Common Area B,16.00,27.70,48.60,1454.40,0.00,0.00,0.00,23.735,160.60,2.63,1010.00
2,11,6,31-40,November,Common Area C,12.00,28.75,43.38,1388.63,0.00,0.00,0.00,25.515,150.13,3.25,1009.00
2,11,6,31-40,November,Dumyat,12.00,29.50,44.75,1111.00,0.00,0.00,0.00,21.71375,108.00,5.38,1009.00
2,11,6,31-40,November,Kitchen,14.00,25.70,52.30,811.00,0.00,,,28.240000000000002,62.50,2.88,1009.00
2,11,6,31-40,November,Lomond,6.00,40.40,44.40,1290.00,0.00,0.00,0.00,21.939,135.10,6.20,1009.00
2,11,6,31-40,November,Macdui,6.00,29.40,44.30,1417.30,0.00,0.00,0.00,21.796,154.30,6.00,1009.00
2,11,6,31-40,November,Nevis,12.00,24.40,42.70,1038.90,0.00,0.00,0.00,26.122000000000003,96.80,3.10,1009.00
2,11,6,31-40,November,Reception,6.00,22.10,45.50,1042.10,0.00,,,28.723000000000003,97.10,2.70,1009.00
2,11,6,31-40,November,Suilven,8.00,29.67,42.67,1292.44,0.00,0.00,0.00,28.100000000000005,135.22,4.00,1010.00
2,11,6,41-50,November,Common Area A,8.00,29.00,45.80,840.20,0.00,0.00,0.00,27.012,66.60,7.60,1009.00
2,11,6,41-50,November,Common Area B,16.00,27.00,48.80,1430.50,0.00,0.00,0.00,23.750999999999998,156.50,3.00,1010.00
2,11,6,41-50,November,Common Area C,12.00,29.50,43.50,1274.88,0.00,0.00,0.00,25.505000000000003,133.00,4.00,1009.00
2,11,6,41-50,November,Dumyat,12.00,30.00,45.38,1080.38,12.50,0.13,1.00,22.41875,103.25,13.75,1009.00
2,11,6,41-50,November,Kitchen,14.00,25.00,52.10,832.40,0.00,,,28.23,65.40,4.90,1009.00
2,11,6,41-50,November,Lomond,6.00,39.33,44.33,1119.00,0.00,0.00,0.00,22.263333333333335,109.00,7.33,1009.00
2,11,6,41-50,November,Macdui,6.00,30.44,45.00,1432.44,0.00,0.00,0.00,22.04,156.89,8.22,1009.00
2,11,6,41-50,November,Nevis,12.00,26.00,43.00,1043.60,0.00,0.00,0.00,25.976999999999997,97.40,3.20,1009.00
2,11,6,41-50,November,Reception,6.00,22.00,45.20,1075.40,0.00,,,28.634999999999998,102.60,6.30,1009.00
2,11,6,41-50,November,Suilven,8.00,30.00,43.56,1232.11,0.00,0.00,0.00,28.182222222222226,126.56,4.67,1010.00
2,11,6,51-60,November,Common Area A,8.00,29.10,46.90,841.60,10.00,0.20,2.50,27.097999999999995,66.90,23.00,1009.10
2,11,6,51-60,November,Common Area B,16.00,27.00,49.70,1431.20,40.00,0.40,2.40,23.873,156.30,5.70,1010.00
2,11,6,51-60,November,Common Area C,12.00,29.29,44.00,1346.71,14.29,0.29,2.29,25.83285714285714,144.00,4.29,1009.14
2,11,6,51-60,November,Dumyat,12.00,30.00,44.78,1065.22,22.22,0.22,1.78,22.78222222222222,100.89,60.22,1009.22
2,11,6,51-60,November,Kitchen,14.00,25.78,52.56,851.11,0.00,,,28.235555555555553,68.11,9.44,1009.11
2,11,6,51-60,November,Lomond,6.00,38.70,44.20,1065.80,0.00,0.00,0.00,22.083000000000002,101.20,9.80,1009.10
2,11,6,51-60,November,Macdui,6.00,29.00,45.20,1414.90,10.00,0.20,3.30,21.586999999999996,153.90,10.00,1009.10
2,11,6,51-60,November,Nevis,12.00,25.70,43.30,1028.70,60.00,0.60,4.80,26.012,95.30,11.60,1009.70
2,11,6,51-60,November,Reception,6.00,22.10,46.10,1082.50,0.00,,,28.439999999999998,103.40,13.20,1009.10
2,11,6,51-60,November,Suilven,8.00,29.80,42.30,1238.90,0.00,0.00,0.00,28.139999999999997,127.60,5.20,1010.00
2,11,7,01-10,November,Common Area A,8.00,29.00,46.30,844.50,0.00,0.00,0.00,27.051,67.50,20.90,1009.70
2,11,7,01-10,November,Common Area B,16.00,27.00,48.90,1417.00,0.00,0.00,0.00,23.860000000000003,154.00,7.80,1010.00
2,11,7,01-10,November,Common Area C,12.00,30.00,44.00,1219.57,0.00,0.00,0.00,25.710000000000004,124.57,7.71,1009.86
2,11,7,01-10,November,Dumyat,12.00,29.88,45.38,1059.75,0.00,0.00,0.00,22.786250000000003,100.00,12.88,1010.00
2,11,7,01-10,November,Kitchen,14.00,25.00,52.00,867.80,0.00,,,28.301,70.60,10.20,1009.90
2,11,7,01-10,November,Lomond,6.00,38.90,44.50,1090.50,0.00,0.00,0.00,22.523000000000003,104.70,22.50,1009.60
2,11,7,01-10,November,Macdui,6.00,31.50,44.00,1422.40,0.00,0.00,0.00,21.762000000000004,155.20,14.30,1010.00
2,11,7,01-10,November,Nevis,12.00,25.11,42.00,1039.00,0.00,0.00,0.00,25.83333333333333,96.89,11.33,1010.00
2,11,7,01-10,November,Reception,6.00,22.00,44.80,1107.40,0.00,,,28.389,107.20,15.10,1010.00
2,11,7,01-10,November,Suilven,8.00,29.60,42.30,1238.10,0.00,0.00,0.00,27.817999999999994,127.40,7.50,1010.00
2,11,7,11-20,November,Common Area A,8.00,29.00,46.00,847.00,0.00,0.00,0.00,26.944,68.00,16.70,1010.00
2,11,7,11-20,November,Common Area B,16.00,27.00,49.00,1430.50,40.00,0.40,2.40,24.031,156.50,5.90,1010.00
2,11,7,11-20,November,Common Area C,12.00,30.13,44.13,1197.38,12.50,0.13,1.00,25.6725,121.38,7.75,1010.00
2,11,7,11-20,November,Dumyat,12.00,29.00,45.17,1061.33,0.00,0.00,0.00,22.735,100.33,15.00,1010.00
2,11,7,11-20,November,Kitchen,14.00,25.00,52.00,886.67,0.00,,,28.326666666666668,73.67,10.22,1010.00
2,11,7,11-20,November,Lomond,6.00,38.56,44.44,1051.56,0.00,0.00,0.00,20.283333333333335,98.67,16.33,1010.00
2,11,7,11-20,November,Macdui,6.00,29.20,44.10,1396.40,0.00,0.00,0.00,21.147,151.00,15.80,1010.00
2,11,7,11-20,November,Nevis,12.00,25.00,42.13,1050.00,0.00,0.00,0.00,25.877499999999998,98.25,3.50,1010.00
2,11,7,11-20,November,Reception,6.00,22.00,45.60,1128.40,0.00,,,28.861,110.20,15.50,1010.00
2,11,7,11-20,November,Suilven,8.00,30.14,42.71,1243.57,0.00,0.00,0.00,28.06142857142857,128.14,8.57,1010.86
2,11,7,21-30,November,Common Area A,8.00,29.00,46.40,865.60,0.00,0.00,0.00,27.054999999999996,70.40,30.80,1010.00
2,11,7,21-30,November,Common Area B,16.00,27.00,49.00,1444.00,30.00,0.30,1.80,24.262,159.00,7.10,1010.80
2,11,7,21-30,November,Common Area C,12.00,30.67,45.00,1174.50,66.67,0.67,5.33,25.813333333333333,117.67,7.50,1010.00
2,11,7,21-30,November,Dumyat,12.00,29.00,45.86,1071.00,0.00,0.00,0.00,22.772857142857145,101.71,14.43,1010.00
2,11,7,21-30,November,Kitchen,14.00,25.00,52.00,897.89,0.00,,,28.33888888888889,75.78,10.33,1010.00
2,11,7,21-30,November,Lomond,6.00,48.00,44.40,1770.40,0.00,0.00,0.00,20.054,208.50,14.90,1010.00
2,11,7,21-30,November,Macdui,6.00,31.67,45.11,1417.11,0.00,0.00,0.00,22.025555555555556,154.33,15.33,1010.00
2,11,7,21-30,November,Nevis,12.00,25.00,42.00,1076.80,0.00,0.00,0.00,25.911,102.40,3.50,1010.00
2,11,7,21-30,November,Reception,6.00,22.00,46.00,1162.60,0.00,,,28.761000000000003,115.80,15.60,1010.00
2,11,7,31-40,November,Common Area A,8.00,29.00,45.80,875.00,0.00,0.00,0.00,27.042,71.80,25.80,1010.20
2,11,7,31-40,November,Common Area B,16.00,27.00,49.20,1459.60,0.00,0.00,0.00,24.413999999999998,161.40,5.80,1011.00
2,11,7,31-40,November,Common Area C,12.00,31.13,44.50,1158.25,12.50,0.13,1.00,25.73375,114.88,5.00,1010.13
2,11,7,31-40,November,Dumyat,12.00,29.00,45.71,1078.14,0.00,0.00,0.00,22.757142857142856,102.86,40.86,1010.57
2,11,7,31-40,November,Kitchen,14.00,25.00,51.80,916.40,0.00,,,28.339,78.40,10.00,1010.40
